"INDICATOR","HFAMDB_99"

"HFAMDB_99","All causes, 0 year, per 100 000 population, by sex (crude death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"0","0 year"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"LTU","","0","FEMALE","2000","873.75"
"LTU","","0","FEMALE","2001","588.35"
"LTU","","0","FEMALE","2002","715.89"
"LTU","","0","FEMALE","2003","609.8"
"LTU","","0","FEMALE","2004","751.25"
"LTU","","0","FEMALE","2005","623.38"
"LTU","","0","FEMALE","2006","681.23"
"LTU","","0","FEMALE","2007","654.73"
"LTU","","0","FEMALE","2008","535.38"
"LTU","","0","FEMALE","2009","469.7"
"LTU","","0","FEMALE","2010","447.02"
"LTU","","0","FEMALE","2011","434.05"
"LTU","","0","FEMALE","2012","339.19"
"LTU","","0","FEMALE","2013","297.62"
"LTU","","0","FEMALE","2014","448.13"
"LTU","","0","FEMALE","2015","372.44"
"LTU","","0","FEMALE","2016","474.06"
"LTU","","0","FEMALE","2017","279.51"
"LTU","","0","FEMALE","2018","295.45"
"LTU","","0","FEMALE","2019","258.4"
"LUX","","0","FEMALE","1971","1761.9"
"LUX","","0","FEMALE","1972","1157.89"
"LUX","","0","FEMALE","1973","944.44"
"LUX","","0","FEMALE","1974","894.74"
"LUX","","0","FEMALE","1975","1263.16"
"LUX","","0","FEMALE","1976","1263.16"
"LUX","","0","FEMALE","1977","578.95"
"LUX","","0","FEMALE","1978","736.84"
"LUX","","0","FEMALE","1979","650"
"LUX","","0","FEMALE","1980","1142.86"
"LUX","","0","FEMALE","1981","761.9"
"LUX","","0","FEMALE","1982","1285.71"
"LUX","","0","FEMALE","1983","809.52"
"LUX","","0","FEMALE","1984","1000"
"LUX","","0","FEMALE","1985","900"
"LUX","","0","FEMALE","1986","600"
"LUX","","0","FEMALE","1987","952.38"
"LUX","","0","FEMALE","1988","681.82"
"LUX","","0","FEMALE","1989","782.61"
"LUX","","0","FEMALE","1990","608.7"
"LUX","","0","FEMALE","1991","833.33"
"LUX","","0","FEMALE","1992","560"
"LUX","","0","FEMALE","1993","346.15"
"LUX","","0","FEMALE","1994","576.92"
"LUX","","0","FEMALE","1995","333.33"
"LUX","","0","FEMALE","1996","444.44"
"LUX","","0","FEMALE","1997","370.37"
"LUX","","0","FEMALE","1998","383.58"
"LUX","","0","FEMALE","1999","342.08"
"LUX","","0","FEMALE","2000","220.59"
"LUX","","0","FEMALE","2001","521.25"
"LUX","","0","FEMALE","2002","419.37"
"LUX","","0","FEMALE","2003","354.89"
"LUX","","0","FEMALE","2004","352.94"
"LUX","","0","FEMALE","2005","269.44"
"LUX","","0","FEMALE","2006","113.98"
"LUX","","0","FEMALE","2007","73.96"
"LUX","","0","FEMALE","2008","110.17"
"LUX","","0","FEMALE","2009","257.16"
"LUX","","0","FEMALE","2010","248.67"
"LUX","","0","FEMALE","2011","139.42"
"LUX","","0","FEMALE","2012","138.89"
"LUX","","0","FEMALE","2013","202.84"
"LUX","","0","FEMALE","2014","203.05"
"LUX","","0","FEMALE","2015","68.17"
"LUX","","0","FEMALE","2016","268.28"
"LUX","","0","FEMALE","2017","132.89"
"LUX","","0","FEMALE","2018","229.73"
"LVA","","0","FEMALE","1980","1329.41"
"LVA","","0","FEMALE","1981","1275.86"
"LVA","","0","FEMALE","1982","1178.77"
"LVA","","0","FEMALE","1983","1386.24"
"LVA","","0","FEMALE","1984","1127.55"
"LVA","","0","FEMALE","1985","1173.47"
"LVA","","0","FEMALE","1986","1120"
"LVA","","0","FEMALE","1987","951.22"
"LVA","","0","FEMALE","1988","876.85"
"LVA","","0","FEMALE","1989","902.06"
"LVA","","0","FEMALE","1990","1157.61"
"LVA","","0","FEMALE","1991","1298.85"
"LVA","","0","FEMALE","1992","1471.7"
"LVA","","0","FEMALE","1993","1397.16"
"LVA","","0","FEMALE","1994","1430.89"
"LVA","","0","FEMALE","1995","1587.16"
"LVA","","0","FEMALE","1996","1530.61"
"LVA","","0","FEMALE","1997","1478.26"
"LVA","","0","FEMALE","1998","1314.61"
"LVA","","0","FEMALE","1999","1263.74"
"LVA","","0","FEMALE","2000","917.34"
"LVA","","0","FEMALE","2001","1049.17"
"LVA","","0","FEMALE","2002","889.62"
"LVA","","0","FEMALE","2003","816.2"
"LVA","","0","FEMALE","2004","961.54"
"LVA","","0","FEMALE","2005","793.42"
"LVA","","0","FEMALE","2006","701.82"
"LVA","","0","FEMALE","2007","936.73"
"LVA","","0","FEMALE","2008","531.64"
"LVA","","0","FEMALE","2009","713.46"
"LVA","","0","FEMALE","2010","521.83"
"LVA","","0","FEMALE","2011","611.35"
"LVA","","0","FEMALE","2012","571.12"
"LVA","","0","FEMALE","2013","409.17"
"LVA","","0","FEMALE","2014","370.77"
"LVA","","0","FEMALE","2015","295.77"
"LVA","","0","FEMALE","2016","410.03"
"LVA","","0","FEMALE","2017","352.53"
"LVA","","0","FEMALE","2018","292.34"
"MDA","","0","FEMALE","1981","3024.71"
"MDA","","0","FEMALE","1982","2966.41"
"MDA","","0","FEMALE","1985","2644.78"
"MDA","","0","FEMALE","1986","2287.47"
"MDA","","0","FEMALE","1987","2296.54"
"MDA","","0","FEMALE","1988","1976.55"
"MDA","","0","FEMALE","1989","1778.06"
"MDA","","0","FEMALE","1990","1635.99"
"MDA","","0","FEMALE","1991","1735.51"
"MDA","","0","FEMALE","1992","1594.03"
"MDA","","0","FEMALE","1993","1924.51"
"MDA","","0","FEMALE","1994","2025.87"
"MDA","","0","FEMALE","1995","1817.99"
"MDA","","0","FEMALE","1996","1811.72"
"MDA","","0","FEMALE","1997","1643.25"
"MDA","","0","FEMALE","1998","1590.2"
"MDA","","0","FEMALE","1999","1594.85"
"MDA","","0","FEMALE","2000","1469.28"
"MDA","","0","FEMALE","2001","1516.8"
"MDA","","0","FEMALE","2002","1297.04"
"MDA","","0","FEMALE","2003","1229.96"
"MDA","","0","FEMALE","2004","1079.44"
"MDA","","0","FEMALE","2005","1236.19"
"MDA","","0","FEMALE","2006","1080.82"
"MDA","","0","FEMALE","2007","1114.42"
"MDA","","0","FEMALE","2008","1183.4"
"MDA","","0","FEMALE","2009","1073.09"
"MDA","","0","FEMALE","2010","952.58"
"MDA","","0","FEMALE","2011","813.01"
"MDA","","0","FEMALE","2012","1019.05"
"MDA","","0","FEMALE","2013","959.72"
"MDA","","0","FEMALE","2014","796.4"
"MDA","","0","FEMALE","2015","823.4"
"MDA","","0","FEMALE","2016","813.19"
"MDA","","0","FEMALE","2017","827.71"
"MDA","","0","FEMALE","2018","824.68"
"MKD","","0","FEMALE","1991","2853.5"
"MKD","","0","FEMALE","1992","3081.08"
"MKD","","0","FEMALE","1993","2536.23"
"MKD","","0","FEMALE","1994","2411.35"
"MKD","","0","FEMALE","1995","2320"
"MKD","","0","FEMALE","1996","1516.78"
"MKD","","0","FEMALE","1997","1449.28"
"MKD","","0","FEMALE","1998","1811.02"
"MKD","","0","FEMALE","1999","1300.81"
"MKD","","0","FEMALE","2000","1289.26"
"MKD","","0","FEMALE","2001","1057.72"
"MKD","","0","FEMALE","2002","1204.82"
"MKD","","0","FEMALE","2003","1106.35"
"MKD","","0","FEMALE","2004","1238.31"
"MKD","","0","FEMALE","2005","1192.54"
"MKD","","0","FEMALE","2006","1017.79"
"MKD","","0","FEMALE","2007","979.03"
"MKD","","0","FEMALE","2008","887.55"
"MKD","","0","FEMALE","2009","1043.63"
"MKD","","0","FEMALE","2010","709.97"
"MKD","","0","FEMALE","2011","683.29"
"MKD","","0","FEMALE","2012","965.88"
"MKD","","0","FEMALE","2013","974.11"
"MLT","","0","FEMALE","1968","2720"
"MLT","","0","FEMALE","1969","2000"
"MLT","","0","FEMALE","1970","2440"
"MLT","","0","FEMALE","1971","2500"
"MLT","","0","FEMALE","1972","1730.77"
"MLT","","0","FEMALE","1973","2240"
"MLT","","0","FEMALE","1974","2240"
"MLT","","0","FEMALE","1975","2038.46"
"MLT","","0","FEMALE","1976","1185.19"
"MLT","","0","FEMALE","1977","1259.26"
"MLT","","0","FEMALE","1978","1555.56"
"MLT","","0","FEMALE","1979","1222.22"
"MLT","","0","FEMALE","1980","1192.31"
"MLT","","0","FEMALE","1981","760"
"MLT","","0","FEMALE","1982","1586.21"
"MLT","","0","FEMALE","1983","1148.15"
"MLT","","0","FEMALE","1984","1192.31"
"MLT","","0","FEMALE","1985","1192.31"
"MLT","","0","FEMALE","1986","1083.33"
"MLT","","0","FEMALE","1987","680"
"MLT","","0","FEMALE","1988","1153.85"
"MLT","","0","FEMALE","1989","925.93"
"MLT","","0","FEMALE","1990","740.74"
"MLT","","0","FEMALE","1991","653.85"
"MLT","","0","FEMALE","1992","884.62"
"MLT","","0","FEMALE","1993","538.46"
"MLT","","0","FEMALE","1994","833.33"
"MLT","","0","FEMALE","1995","652.17"
"MLT","","0","FEMALE","1996","1304.35"
"MLT","","0","FEMALE","1997","608.7"
"MLT","","0","FEMALE","1998","318.18"
"MLT","","0","FEMALE","1999","619.05"
"MLT","","0","FEMALE","2000","611.19"
"MLT","","0","FEMALE","2001","247.4"
"MLT","","0","FEMALE","2002","749.46"
"MLT","","0","FEMALE","2003","363.83"
"MLT","","0","FEMALE","2004","463.68"
"MLT","","0","FEMALE","2005","485.7"
"MLT","","0","FEMALE","2006","221.36"
"MLT","","0","FEMALE","2007","900.39"
"MLT","","0","FEMALE","2008","648.65"
"MLT","","0","FEMALE","2009","569.06"
"MLT","","0","FEMALE","2010","468.51"
"MLT","","0","FEMALE","2011","709.58"
"MLT","","0","FEMALE","2012","591.42"
"MLT","","0","FEMALE","2013","659.23"
"MLT","","0","FEMALE","2014","510.46"
"MLT","","0","FEMALE","2015","433.53"
"MLT","","0","FEMALE","2016","592.8"
"MLT","","0","FEMALE","2017","459.14"
"MNE","","0","FEMALE","1985","1816.7456556"
"MNE","","0","FEMALE","1986","2375.249501"
"MNE","","0","FEMALE","1987","2257.7422577"
"MNE","","0","FEMALE","1988","1546.8059462"
"MNE","","0","FEMALE","1989","1525.0101667"
"MNE","","0","FEMALE","1990","1555.6938395"
"MNE","","0","FEMALE","1991","780.58713728"
"MNE","","0","FEMALE","1992","1106.9293779"
"MNE","","0","FEMALE","1993","1621.8721038"
"MNE","","0","FEMALE","1994","1638.9604308"
"MNE","","0","FEMALE","1995","1285.5209743"
"MNE","","0","FEMALE","1996","1298.1199642"
"MNE","","0","FEMALE","1997","1190.1983664"
"MNE","","0","FEMALE","2000","1081.64"
"MNE","","0","FEMALE","2001","1442.18"
"MNE","","0","FEMALE","2002","1055.88"
"MNE","","0","FEMALE","2003","1066.53"
"MNE","","0","FEMALE","2004","716.48"
"MNE","","0","FEMALE","2005","848.62"
"MNE","","0","FEMALE","2006","1191.49"
"MNE","","0","FEMALE","2007","604.56"
"MNE","","0","FEMALE","2008","571.43"
"MNE","","0","FEMALE","2009","521.61"
"NLD","","0","FEMALE","1969","1162.39"
"NLD","","0","FEMALE","1970","1097.96"
"NLD","","0","FEMALE","1971","1008"
"NLD","","0","FEMALE","1972","986.88"
"NLD","","0","FEMALE","1973","983.85"
"NLD","","0","FEMALE","1974","979.39"
"NLD","","0","FEMALE","1975","902.6"
"NLD","","0","FEMALE","1976","969.77"
"NLD","","0","FEMALE","1977","795.75"
"NLD","","0","FEMALE","1978","820.54"
"NLD","","0","FEMALE","1979","742.09"
"NLD","","0","FEMALE","1980","755.48"
"NLD","","0","FEMALE","1981","717.22"
"NLD","","0","FEMALE","1982","708.77"
"NLD","","0","FEMALE","1983","752.4"
"NLD","","0","FEMALE","1984","715.99"
"NLD","","0","FEMALE","1985","726.11"
"NLD","","0","FEMALE","1986","709.13"
"NLD","","0","FEMALE","1987","653.76"
"NLD","","0","FEMALE","1988","565.6"
"NLD","","0","FEMALE","1989","594.98"
"NLD","","0","FEMALE","1990","625.93"
"NLD","","0","FEMALE","1991","527.46"
"NLD","","0","FEMALE","1992","569.2"
"NLD","","0","FEMALE","1993","535.08"
"NLD","","0","FEMALE","1994","490.05"
"NLD","","0","FEMALE","1995","456.57"
"NLD","","0","FEMALE","1996","509.17"
"NLD","","0","FEMALE","1997","458.74"
"NLD","","0","FEMALE","1998","440.5"
"NLD","","0","FEMALE","1999","495.4"
"NLD","","0","FEMALE","2000","478.34"
"NLD","","0","FEMALE","2001","471.17"
"NLD","","0","FEMALE","2002","449.25"
"NLD","","0","FEMALE","2003","407.67"
"NLD","","0","FEMALE","2004","376.38"
"NLD","","0","FEMALE","2005","453.87"
"NLD","","0","FEMALE","2006","388.8"
"NLD","","0","FEMALE","2007","337.54"
"NLD","","0","FEMALE","2008","359.01"
"NLD","","0","FEMALE","2009","352.41"
"NLD","","0","FEMALE","2010","351.63"
"NLD","","0","FEMALE","2011","314.06"
"NLD","","0","FEMALE","2012","332.59"
"NLD","","0","FEMALE","2013","345.93"
"NLD","","0","FEMALE","2014","327.26"
"NLD","","0","FEMALE","2015","294.39"
"NLD","","0","FEMALE","2016","328.41"
"NLD","","0","FEMALE","2017","312.45"
"NLD","","0","FEMALE","2018","303.33"
"NOR","","0","FEMALE","1969","1203.7"
"NOR","","0","FEMALE","1970","1018.87"
"NOR","","0","FEMALE","1971","1054.14"
"NOR","","0","FEMALE","1972","987.26"
"NOR","","0","FEMALE","1973","972.88"
"NOR","","0","FEMALE","1974","849.83"
"NOR","","0","FEMALE","1975","925.53"
"NOR","","0","FEMALE","1976","962.41"
"NOR","","0","FEMALE","1977","754.94"
"NOR","","0","FEMALE","1978","795.18"
"NOR","","0","FEMALE","1979","740"
"NOR","","0","FEMALE","1980","705.65"
"NOR","","0","FEMALE","1981","651.82"
"NOR","","0","FEMALE","1982","717.74"
"NOR","","0","FEMALE","1983","692.62"
"NOR","","0","FEMALE","1984","843.62"
"NOR","","0","FEMALE","1985","674.8"
"NOR","","0","FEMALE","1986","741.04"
"NOR","","0","FEMALE","1987","779.92"
"NOR","","0","FEMALE","1988","757.35"
"NOR","","0","FEMALE","1989","703.18"
"NOR","","0","FEMALE","1990","582.19"
"NOR","","0","FEMALE","1991","579.66"
"NOR","","0","FEMALE","1992","530.82"
"NOR","","0","FEMALE","1993","434.48"
"NOR","","0","FEMALE","1994","463.92"
"NOR","","0","FEMALE","1995","318.49"
"NOR","","0","FEMALE","1996","368.6"
"NOR","","0","FEMALE","1997","380.14"
"NOR","","0","FEMALE","1998","351.92"
"NOR","","0","FEMALE","1999","345.44"
"NOR","","0","FEMALE","2000","329.34"
"NOR","","0","FEMALE","2001","357.71"
"NOR","","0","FEMALE","2002","342.7"
"NOR","","0","FEMALE","2003","310.7"
"NOR","","0","FEMALE","2004","314.42"
"NOR","","0","FEMALE","2005","280.44"
"NOR","","0","FEMALE","2006","269.21"
"NOR","","0","FEMALE","2007","297.07"
"NOR","","0","FEMALE","2008","210.32"
"NOR","","0","FEMALE","2009","261.88"
"NOR","","0","FEMALE","2010","229.17"
"NOR","","0","FEMALE","2011","168.32"
"NOR","","0","FEMALE","2012","210.76"
"NOR","","0","FEMALE","2013","263.21"
"NOR","","0","FEMALE","2014","221.28"
"NOR","","0","FEMALE","2015","190.67"
"NOR","","0","FEMALE","2016","184.23"
"","NORDIC","0","FEMALE","1969","1105.29839676"
"","NORDIC","0","FEMALE","1970","1062.44321821"
"","NORDIC","0","FEMALE","1971","1072.94828266"
"","NORDIC","0","FEMALE","1972","951.45515645"
"","NORDIC","0","FEMALE","1973","922.44520637"
"","NORDIC","0","FEMALE","1974","890.29628835"
"","NORDIC","0","FEMALE","1975","836.16655618"
"","NORDIC","0","FEMALE","1976","799.86411384"
"","NORDIC","0","FEMALE","1977","718.08087943"
"","NORDIC","0","FEMALE","1978","723.53166969"
"","NORDIC","0","FEMALE","1979","696.33013869"
"","NORDIC","0","FEMALE","1980","653.90354212"
"","NORDIC","0","FEMALE","1981","626.62680954"
"","NORDIC","0","FEMALE","1982","649.14833772"
"","NORDIC","0","FEMALE","1983","657.17704305"
"","NORDIC","0","FEMALE","1984","629.8252823"
"","NORDIC","0","FEMALE","1985","643.71888348"
"","NORDIC","0","FEMALE","1986","601.18664088"
"","NORDIC","0","FEMALE","1987","620.96826812"
"","NORDIC","0","FEMALE","1988","614.2047229"
"","NORDIC","0","FEMALE","1989","586.65894228"
"","NORDIC","0","FEMALE","1990","576.47915996"
"","NORDIC","0","FEMALE","1991","576.65269609"
"","NORDIC","0","FEMALE","1992","490.73321015"
"","NORDIC","0","FEMALE","1993","418.42259912"
"","NORDIC","0","FEMALE","1994","427.52507702"
"","NORDIC","0","FEMALE","1995","362.99694771"
"","NORDIC","0","FEMALE","1996","378.80689901"
"","NORDIC","0","FEMALE","1997","374.68371514"
"","NORDIC","0","FEMALE","1998","361.82907496"
"","NORDIC","0","FEMALE","1999","318.37791542"
"","NORDIC","0","FEMALE","2000","331.63129325"
"","NORDIC","0","FEMALE","2001","346.83527561"
"","NORDIC","0","FEMALE","2002","324.59855909"
"","NORDIC","0","FEMALE","2003","303.07129372"
"","NORDIC","0","FEMALE","2004","317.01040124"
"","NORDIC","0","FEMALE","2005","284.73886529"
"","NORDIC","0","FEMALE","2006","268.18929577"
"","NORDIC","0","FEMALE","2007","266.13635213"
"","NORDIC","0","FEMALE","2008","260.40505758"
"","NORDIC","0","FEMALE","2009","261.7586623"
"","NORDIC","0","FEMALE","2010","245.65935244"
"","NORDIC","0","FEMALE","2011","219.68923027"
"","NORDIC","0","FEMALE","2012","247.81275853"
"","NORDIC","0","FEMALE","2013","254.17157903"
"","NORDIC","0","FEMALE","2014","225.90996232"
"","NORDIC","0","FEMALE","2015","229.73977793"
"","NORDIC","0","FEMALE","2016","223.34251645"
"","NORDIC","0","FEMALE","2017","232.52337466"
"","NORDIC","0","FEMALE","2018","213.54757034"
"POL","","0","FEMALE","1969","2959.16"
"POL","","0","FEMALE","1970","3089.73"
"POL","","0","FEMALE","1971","2669.86"
"POL","","0","FEMALE","1972","2537.02"
"POL","","0","FEMALE","1973","2298.69"
"POL","","0","FEMALE","1974","2120.25"
"POL","","0","FEMALE","1975","2169.61"
"POL","","0","FEMALE","1976","2092.72"
"POL","","0","FEMALE","1977","2088.71"
"POL","","0","FEMALE","1978","1907.37"
"POL","","0","FEMALE","1979","1814.19"
"POL","","0","FEMALE","1980","1811.55"
"POL","","0","FEMALE","1981","1747.43"
"POL","","0","FEMALE","1982","1799.82"
"POL","","0","FEMALE","1983","1687.81"
"POL","","0","FEMALE","1984","1655.11"
"POL","","0","FEMALE","1985","1575.1"
"POL","","0","FEMALE","1986","1478.14"
"POL","","0","FEMALE","1987","1489.63"
"POL","","0","FEMALE","1988","1363.92"
"POL","","0","FEMALE","1989","1349.23"
"POL","","0","FEMALE","1990","1383.5"
"POL","","0","FEMALE","1991","1300.9"
"POL","","0","FEMALE","1992","1244.94"
"POL","","0","FEMALE","1993","1165.78"
"POL","","0","FEMALE","1994","1367.13"
"POL","","0","FEMALE","1995","1195.07"
"POL","","0","FEMALE","1996","1092.57"
"POL","","0","FEMALE","1999","787.43"
"POL","","0","FEMALE","2000","717.24"
"POL","","0","FEMALE","2001","685.21"
"POL","","0","FEMALE","2002","671.83"
"POL","","0","FEMALE","2003","640.99"
"POL","","0","FEMALE","2004","620.23"
"POL","","0","FEMALE","2005","590.51"
"POL","","0","FEMALE","2006","538.56"
"POL","","0","FEMALE","2007","555.91"
"POL","","0","FEMALE","2008","535.99"
"POL","","0","FEMALE","2009","498.23"
"POL","","0","FEMALE","2010","453.96"
"POL","","0","FEMALE","2011","436.25"
"POL","","0","FEMALE","2012","429.65"
"POL","","0","FEMALE","2013","420.33"
"POL","","0","FEMALE","2014","406.15"
"POL","","0","FEMALE","2015","366.14"
"POL","","0","FEMALE","2016","367.41"
"POL","","0","FEMALE","2017","366.76"
"POL","","0","FEMALE","2018","368.02"
"PRT","","0","FEMALE","1971","4592.3"
"PRT","","0","FEMALE","1972","3838.27"
"PRT","","0","FEMALE","1973","4204.97"
"PRT","","0","FEMALE","1974","3454.77"
"PRT","","0","FEMALE","1975","3316.02"
"PRT","","0","FEMALE","1976","3039.35"
"PRT","","0","FEMALE","1977","2585.73"
"PRT","","0","FEMALE","1978","2398.63"
"PRT","","0","FEMALE","1979","2010.26"
"PRT","","0","FEMALE","1980","2103.36"
"PRT","","0","FEMALE","1981","2048.54"
"PRT","","0","FEMALE","1982","1755.19"
"PRT","","0","FEMALE","1983","1780.31"
"PRT","","0","FEMALE","1984","1457.35"
"PRT","","0","FEMALE","1985","1477.29"
"PRT","","0","FEMALE","1986","1418.29"
"PRT","","0","FEMALE","1987","1288.06"
"PRT","","0","FEMALE","1988","1246.54"
"PRT","","0","FEMALE","1989","1131.49"
"PRT","","0","FEMALE","1990","988.34"
"PRT","","0","FEMALE","1991","969.11"
"PRT","","0","FEMALE","1992","850.24"
"PRT","","0","FEMALE","1993","755.07"
"PRT","","0","FEMALE","1994","751.12"
"PRT","","0","FEMALE","1995","664.81"
"PRT","","0","FEMALE","1996","617.27"
"PRT","","0","FEMALE","1997","607.54"
"PRT","","0","FEMALE","1998","547.91"
"PRT","","0","FEMALE","1999","522.38"
"PRT","","0","FEMALE","2000","522.84"
"PRT","","0","FEMALE","2001","429.78"
"PRT","","0","FEMALE","2002","474.45"
"PRT","","0","FEMALE","2003","427.26"
"PRT","","0","FEMALE","2004","323.10177706"
"PRT","","0","FEMALE","2007","334.76"
"PRT","","0","FEMALE","2008","321.75"
"PRT","","0","FEMALE","2009","307.56"
"PRT","","0","FEMALE","2010","263.1"
"PRT","","0","FEMALE","2011","263.83"
"PRT","","0","FEMALE","2012","328.17"
"PRT","","0","FEMALE","2013","235.65"
"PRT","","0","FEMALE","2014","226.46"
"PRT","","0","FEMALE","2015","254.51"
"PRT","","0","FEMALE","2016","280.45"
"PRT","","0","FEMALE","2017","229.56"
"PRT","","0","FEMALE","2018","301.4"
"ROU","","0","FEMALE","1969","4831.91"
"ROU","","0","FEMALE","1970","4351.11"
"ROU","","0","FEMALE","1971","3901.55"
"ROU","","0","FEMALE","1972","3662.02"
"ROU","","0","FEMALE","1973","3605.34"
"ROU","","0","FEMALE","1974","3552.07"
"ROU","","0","FEMALE","1975","3320.79"
"ROU","","0","FEMALE","1976","2971.98"
"ROU","","0","FEMALE","1977","2895.47"
"ROU","","0","FEMALE","1978","2852.38"
"ROU","","0","FEMALE","1980","2618.75"
"ROU","","0","FEMALE","1981","2545.84"
"ROU","","0","FEMALE","1982","2426.29"
"ROU","","0","FEMALE","1983","2111.11"
"ROU","","0","FEMALE","1984","2240.18"
"ROU","","0","FEMALE","1985","2218.61"
"ROU","","0","FEMALE","1986","2225.94"
"ROU","","0","FEMALE","1987","2495.51"
"ROU","","0","FEMALE","1988","2277.5"
"ROU","","0","FEMALE","1989","2362.57"
"ROU","","0","FEMALE","1990","2090.39"
"ROU","","0","FEMALE","1991","2056.7"
"ROU","","0","FEMALE","1992","2053.42"
"ROU","","0","FEMALE","1993","2077.44"
"ROU","","0","FEMALE","1994","2143.09"
"ROU","","0","FEMALE","1995","1891.25"
"ROU","","0","FEMALE","1996","2004.41"
"ROU","","0","FEMALE","1997","1989.12"
"ROU","","0","FEMALE","1998","1850.26"
"ROU","","0","FEMALE","1999","1694.76"
"ROU","","0","FEMALE","2000","1690.58"
"ROU","","0","FEMALE","2001","1590.56"
"ROU","","0","FEMALE","2002","1578.38"
"ROU","","0","FEMALE","2003","1465.66"
"ROU","","0","FEMALE","2004","1522.05"
"ROU","","0","FEMALE","2005","1332.99"
"ROU","","0","FEMALE","2006","1270.06"
"ROU","","0","FEMALE","2007","1059.62"
"ROU","","0","FEMALE","2008","969.29"
"ROU","","0","FEMALE","2009","908.82"
"ROU","","0","FEMALE","2010","834.31"
"ROU","","0","FEMALE","2011","804.25"
"ROU","","0","FEMALE","2012","927.55"
"ROU","","0","FEMALE","2013","823.63"
"ROU","","0","FEMALE","2014","706.64"
"ROU","","0","FEMALE","2015","697.98"
"ROU","","0","FEMALE","2016","596.62"
"ROU","","0","FEMALE","2017","582.93"
"ROU","","0","FEMALE","2018","547.79"
"RUS","","0","FEMALE","1980","1901.53"
"RUS","","0","FEMALE","1981","1839.76"
"RUS","","0","FEMALE","1982","1753.15"
"RUS","","0","FEMALE","1983","1750.3"
"RUS","","0","FEMALE","1984","1780.36"
"RUS","","0","FEMALE","1985","1749.89"
"RUS","","0","FEMALE","1986","1663.9"
"RUS","","0","FEMALE","1987","1648.53"
"RUS","","0","FEMALE","1988","1579.39"
"RUS","","0","FEMALE","1989","1474.31"
"RUS","","0","FEMALE","1990","1445.92"
"RUS","","0","FEMALE","1991","1465.5"
"RUS","","0","FEMALE","1992","1462.61"
"RUS","","0","FEMALE","1993","1660.96"
"RUS","","0","FEMALE","1994","1590.97"
"RUS","","0","FEMALE","1995","1534.86"
"RUS","","0","FEMALE","1996","1465.58"
"RUS","","0","FEMALE","1997","1460.55"
"RUS","","0","FEMALE","1998","1437.47"
"RUS","","0","FEMALE","1999","1455.47"
"RUS","","0","FEMALE","2000","1352.27"
"RUS","","0","FEMALE","2001","1266.54"
"RUS","","0","FEMALE","2002","1184.89"
"RUS","","0","FEMALE","2003","1126.49"
"RUS","","0","FEMALE","2004","1011.33"
"RUS","","0","FEMALE","2005","933.64"
"RUS","","0","FEMALE","2006","906.48"
"RUS","","0","FEMALE","2007","840.2"
"RUS","","0","FEMALE","2008","772.84"
"RUS","","0","FEMALE","2009","724.85"
"RUS","","0","FEMALE","2010","700.78"
"RUS","","0","FEMALE","2011","667.18"
"RUS","","0","FEMALE","2012","793.52"
"RUS","","0","FEMALE","2013","725.63"
"RUS","","0","FEMALE","2014","668.05"
"RUS","","0","FEMALE","2015","577.43"
"RUS","","0","FEMALE","2019","434.68"
"","SEEHN","0","FEMALE","1985","2049.81053552"
"","SEEHN","0","FEMALE","1986","1944.2666225"
"","SEEHN","0","FEMALE","1987","2055.29596393"
"","SEEHN","0","FEMALE","1988","1889.8368771"
"","SEEHN","0","FEMALE","1989","1910.87282298"
"","SEEHN","0","FEMALE","1990","1778.12318765"
"","SEEHN","0","FEMALE","1991","1750.15632124"
"","SEEHN","0","FEMALE","1992","1767.50307701"
"","SEEHN","0","FEMALE","1993","1743.77263375"
"","SEEHN","0","FEMALE","1994","1698.2230221"
"","SEEHN","0","FEMALE","1995","1512.02941924"
"","SEEHN","0","FEMALE","1996","1509.47929726"
"","SEEHN","0","FEMALE","1997","1424.57004581"
"","SEEHN","0","FEMALE","1998","1334.72567635"
"","SEEHN","0","FEMALE","1999","1210.02509349"
"","SEEHN","0","FEMALE","2000","1172.61412239"
"","SEEHN","0","FEMALE","2001","1143.62161812"
"","SEEHN","0","FEMALE","2002","1094.01734364"
"","SEEHN","0","FEMALE","2003","1014.20045198"
"","SEEHN","0","FEMALE","2004","986.25980147"
"","SEEHN","0","FEMALE","2005","911.9636989"
"","SEEHN","0","FEMALE","2006","879.81443754"
"","SEEHN","0","FEMALE","2007","763.87824669"
"","SEEHN","0","FEMALE","2008","727.84555053"
"","SEEHN","0","FEMALE","2009","711.56608403"
"","SEEHN","0","FEMALE","2010","655.24221313"
"","SEEHN","0","FEMALE","2011","611.15403659"
"","SEEHN","0","FEMALE","2012","657.38996756"
"","SEEHN","0","FEMALE","2013","601.12203344"
"","SEEHN","0","FEMALE","2014","562.44530151"
