"INDICATOR","EPW_30"

"EPW_30","Medical doctors  per 10 000 population"

"UNIT_TYPE","Unit"
"PROFESS_10K","Persons per 10 000 population"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"EPW","Indicators for European Programme of Work"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"EPW","European Programme of Work, 2020 – 2025"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"NOR","","ALL","2011","41.92"
"NOR","","ALL","2012","42.36"
"NOR","","ALL","2013","43.06"
"NOR","","ALL","2014","44.25"
"NOR","","ALL","2015","44.43"
"NOR","","ALL","2016","45.68"
"NOR","","ALL","2017","47.18"
"NOR","","ALL","2018","48.34"
"NOR","","ALL","2019","49.4"
"NOR","","ALL","2020","50.47"
"POL","","ALL","1970","14.24"
"POL","","ALL","1971","14.66"
"POL","","ALL","1972","15.07"
"POL","","ALL","1973","15.47"
"POL","","ALL","1974","15.86"
"POL","","ALL","1975","16.03"
"POL","","ALL","1976","16.28"
"POL","","ALL","1977","16.58"
"POL","","ALL","1978","16.96"
"POL","","ALL","1979","17.46"
"POL","","ALL","1980","17.89"
"POL","","ALL","1981","18.09"
"POL","","ALL","1982","18.5"
"POL","","ALL","1983","18.94"
"POL","","ALL","1984","19.26"
"POL","","ALL","1985","19.71"
"POL","","ALL","1986","20.2"
"POL","","ALL","1987","20.64"
"POL","","ALL","1988","20.87"
"POL","","ALL","1989","20.95"
"POL","","ALL","1990","21.51"
"POL","","ALL","1991","21.77"
"POL","","ALL","1992","21.92"
"POL","","ALL","1993","22.29"
"POL","","ALL","1994","22.85"
"POL","","ALL","1995","23.25"
"POL","","ALL","1996","23.59"
"POL","","ALL","1997","23.64"
"POL","","ALL","1998","23.36"
"POL","","ALL","1999","22.69"
"POL","","ALL","2000","22.05"
"POL","","ALL","2001","22.5"
"POL","","ALL","2002","22.88"
"POL","","ALL","2003","24.19"
"POL","","ALL","2004","22.77"
"POL","","ALL","2005","21.27"
"POL","","ALL","2006","21.67"
"POL","","ALL","2007","21.78"
"POL","","ALL","2008","21.48"
"POL","","ALL","2009","21.59"
"POL","","ALL","2010","21.71"
"POL","","ALL","2011","22"
"POL","","ALL","2012","22.24"
"POL","","ALL","2013","22.34"
"POL","","ALL","2014","23.02"
"POL","","ALL","2015","23.25"
"POL","","ALL","2016","24.15"
"POL","","ALL","2017","23.79"
"POL","","ALL","2020","37.71"
"PRT","","ALL","1970","8.96"
"PRT","","ALL","1971","9.2"
"PRT","","ALL","1972","9.72"
"PRT","","ALL","1973","9.86"
"PRT","","ALL","1974","10.92"
"PRT","","ALL","1975","11.42"
"PRT","","ALL","1976","12.15"
"PRT","","ALL","1977","14.04"
"PRT","","ALL","1978","16.1"
"PRT","","ALL","1979","18.1"
"PRT","","ALL","1980","19.86"
"PRT","","ALL","1981","21.43"
"PRT","","ALL","1982","22.44"
"PRT","","ALL","1983","23.29"
"PRT","","ALL","1984","24.34"
"PRT","","ALL","1985","24.76"
"PRT","","ALL","1986","25.8"
"PRT","","ALL","1987","26.7"
"PRT","","ALL","1988","27.16"
"PRT","","ALL","1989","27.93"
"PRT","","ALL","1990","28.31"
"PRT","","ALL","1991","28.58"
"PRT","","ALL","1992","28.67"
"PRT","","ALL","1993","28.7"
"PRT","","ALL","1994","28.82"
"PRT","","ALL","1995","29.12"
"PRT","","ALL","1996","29.88"
"PRT","","ALL","1997","30.3"
"PRT","","ALL","1998","30.89"
"PRT","","ALL","1999","31.15"
"PRT","","ALL","2000","32.03"
"PRT","","ALL","2001","32.62"
"PRT","","ALL","2002","33"
"PRT","","ALL","2003","33.5"
"PRT","","ALL","2004","34.21"
"PRT","","ALL","2005","35"
"PRT","","ALL","2006","35.65"
"PRT","","ALL","2007","36.48"
"PRT","","ALL","2008","37.41"
"PRT","","ALL","2009","38.48"
"PRT","","ALL","2010","39.76"
"PRT","","ALL","2011","41.18"
"PRT","","ALL","2012","42.36"
"PRT","","ALL","2013","43.93"
"PRT","","ALL","2014","45.57"
"PRT","","ALL","2015","47.49"
"PRT","","ALL","2016","49.4"
"PRT","","ALL","2017","51.24"
"PRT","","ALL","2018","53.12"
"PRT","","ALL","2019","54.84"
"ROU","","ALL","1994","17.35"
"ROU","","ALL","1998","18.39"
"ROU","","ALL","2000","19.53"
"ROU","","ALL","2001","19.82"
"ROU","","ALL","2002","20.96"
"ROU","","ALL","2004","22.31"
"ROU","","ALL","2005","22.13"
"ROU","","ALL","2006","22.1"
"ROU","","ALL","2007","22.91"
"ROU","","ALL","2008","24.13"
"ROU","","ALL","2009","24.41"
"ROU","","ALL","2010","24.8"
"ROU","","ALL","2011","25.15"
"ROU","","ALL","2012","25.89"
"ROU","","ALL","2013","26.24"
"ROU","","ALL","2016","22.56"
"ROU","","ALL","2017","29.81"
"RUS","","ALL","1985","38.73"
"RUS","","ALL","1986","39.43"
"RUS","","ALL","1987","40.14"
"RUS","","ALL","1988","40.53"
"RUS","","ALL","1989","40.98"
"RUS","","ALL","1990","45.23"
"RUS","","ALL","1991","42.72"
"RUS","","ALL","1992","42.98"
"RUS","","ALL","1993","43.24"
"RUS","","ALL","1994","42.93"
"RUS","","ALL","1995","44.1"
"RUS","","ALL","1996","45.21"
"RUS","","ALL","1997","45.58"
"RUS","","ALL","1998","46.13"
"RUS","","ALL","1999","46.46"
"RUS","","ALL","2000","46.46"
"RUS","","ALL","2001","46.48"
"RUS","","ALL","2002","46.99"
"RUS","","ALL","2003","47.44"
"RUS","","ALL","2004","47.76"
"RUS","","ALL","2005","48.05"
"RUS","","ALL","2006","48.97"
"RUS","","ALL","2007","49.37"
"RUS","","ALL","2008","49.13"
"RUS","","ALL","2009","49.63"
"RUS","","ALL","2010","49.89"
"RUS","","ALL","2011","42.3"
"RUS","","ALL","2012","40.12"
"RUS","","ALL","2013","39.95"
"RUS","","ALL","2014","41.27"
"RUS","","ALL","2015","39.33"
"RUS","","ALL","2016","39.78"
"RUS","","ALL","2017","40.76"
"RUS","","ALL","2018","41.17"
"RUS","","ALL","2019","41.83"
"RUS","","ALL","2020","38.19"
"SMR","","ALL","2011","48.97"
"SMR","","ALL","2012","51.09"
"SMR","","ALL","2013","50.38"
"SMR","","ALL","2014","61.02"
"SRB","","ALL","2003","22.11"
"SRB","","ALL","2004","22.69"
"SRB","","ALL","2005","22.61"
"SRB","","ALL","2006","22.86"
"SRB","","ALL","2007","23.45"
"SRB","","ALL","2008","24.21"
"SRB","","ALL","2009","24.47"
"SRB","","ALL","2010","24.82"
"SRB","","ALL","2011","25"
"SRB","","ALL","2012","24.96"
"SRB","","ALL","2013","24.94"
"SRB","","ALL","2014","24.61"
"SRB","","ALL","2015","24.6"
"SRB","","ALL","2016","31.13"
"SVK","","ALL","1999","33.19"
"SVK","","ALL","2000","32.26"
"SVK","","ALL","2001","32.11"
"SVK","","ALL","2002","31.88"
"SVK","","ALL","2003","31.34"
"SVK","","ALL","2004","31.37"
"SVK","","ALL","2005","30.22"
"SVK","","ALL","2006","31.56"
"SVK","","ALL","2007","33.75"
"SVK","","ALL","2008","33.56"
"SVK","","ALL","2009","32.95"
"SVK","","ALL","2010","33.51"
"SVK","","ALL","2011","33"
"SVK","","ALL","2012","33.6"
"SVK","","ALL","2013","33.85"
"SVK","","ALL","2014","34.21"
"SVK","","ALL","2015","34.44"
"SVK","","ALL","2016","34.66"
"SVK","","ALL","2017","34.16"
"SVK","","ALL","2018","35.17"
"SVK","","ALL","2019","35.65"
"SVN","","ALL","1980","18.29"
"SVN","","ALL","1985","19.08"
"SVN","","ALL","1986","19.55"
"SVN","","ALL","1987","20.2"
"SVN","","ALL","1988","20.29"
"SVN","","ALL","1989","20.59"
"SVN","","ALL","1990","20.48"
"SVN","","ALL","1991","20.69"
"SVN","","ALL","1992","20.79"
"SVN","","ALL","1993","20.19"
"SVN","","ALL","1994","21.83"
"SVN","","ALL","1995","21.17"
"SVN","","ALL","1996","21.38"
"SVN","","ALL","1997","22.32"
"SVN","","ALL","1998","21.81"
"SVN","","ALL","1999","21.21"
"SVN","","ALL","2000","21.53"
"SVN","","ALL","2001","21.76"
"SVN","","ALL","2002","22.34"
"SVN","","ALL","2003","22.56"
"SVN","","ALL","2004","23.06"
"SVN","","ALL","2005","23.52"
"SVN","","ALL","2006","23.67"
"SVN","","ALL","2007","23.92"
"SVN","","ALL","2008","23.99"
"SVN","","ALL","2009","24.17"
"SVN","","ALL","2010","24.37"
"SVN","","ALL","2011","24.96"
"SVN","","ALL","2012","25.41"
"SVN","","ALL","2013","26.25"
"SVN","","ALL","2014","27.63"
"SVN","","ALL","2015","28.15"
"SVN","","ALL","2016","30.01"
"SVN","","ALL","2017","30.86"
"SVN","","ALL","2018","31.72"
"SVN","","ALL","2019","32.77"
"SWE","","ALL","1984","25.73"
"SWE","","ALL","1985","26.9"
"SWE","","ALL","1986","28.16"
"SWE","","ALL","1987","29.27"
"SWE","","ALL","1988","30.39"
"SWE","","ALL","1989","31.46"
"SWE","","ALL","1990","32.46"
"SWE","","ALL","1991","33.57"
"SWE","","ALL","1992","34.61"
"SWE","","ALL","1993","35.54"
"SWE","","ALL","1994","36.48"
"SWE","","ALL","1995","28.14"
"SWE","","ALL","1996","28.33"
"SWE","","ALL","1997","28.48"
"SWE","","ALL","1998","29.14"
"SWE","","ALL","1999","29.61"
"SWE","","ALL","2000","30.23"
"SWE","","ALL","2001","31.22"
"SWE","","ALL","2002","32.15"
"SWE","","ALL","2003","32.87"
"SWE","","ALL","2004","33.75"
"SWE","","ALL","2005","34.52"
"SWE","","ALL","2006","35.38"
"SWE","","ALL","2007","36.21"
"SWE","","ALL","2008","36.76"
"SWE","","ALL","2009","37.45"
"SWE","","ALL","2010","38.03"
"SWE","","ALL","2011","38.82"
"SWE","","ALL","2012","39.59"
"SWE","","ALL","2013","40.36"
"SWE","","ALL","2014","41.11"
"SWE","","ALL","2015","41.9"
"SWE","","ALL","2016","42.71"
"SWE","","ALL","2017","43.34"
"SWE","","ALL","2018","44.05"
"SWE","","ALL","2019","70.92"
"TJK","","ALL","1988","27.03"
"TJK","","ALL","1989","26.88"
"TJK","","ALL","1990","25.6"
"TJK","","ALL","1991","26.22"
"TJK","","ALL","1992","23.75"
"TJK","","ALL","1993","21.69"
"TJK","","ALL","1994","22.25"
"TJK","","ALL","1995","21"
"TJK","","ALL","1996","20.45"
"TJK","","ALL","1997","19.83"
"TJK","","ALL","1998","20.82"
"TJK","","ALL","1999","21.19"
"TJK","","ALL","2000","21.72"
"TJK","","ALL","2001","21.24"
"TJK","","ALL","2002","20.41"
"TJK","","ALL","2003","19.4"
"TJK","","ALL","2004","19.51"
"TJK","","ALL","2005","19.55"
"TJK","","ALL","2006","19.17"
"TJK","","ALL","2007","18.96"
"TJK","","ALL","2008","19.29"
"TJK","","ALL","2009","16.44"
"TJK","","ALL","2010","16.98"
"TJK","","ALL","2011","17.21"
"TJK","","ALL","2012","17.27"
"TJK","","ALL","2013","17.09"
"TJK","","ALL","2014","17.23"
"TKM","","ALL","2000","27.47"
"TKM","","ALL","2001","27.68"
"TKM","","ALL","2002","70.95"
"TKM","","ALL","2003","26.65"
"TKM","","ALL","2004","26.13"
"TKM","","ALL","2005","25.04"
"TKM","","ALL","2006","23.92"
"TKM","","ALL","2007","23.41"
"TKM","","ALL","2008","23.03"
"TKM","","ALL","2009","22.91"
"TKM","","ALL","2010","22.74"
"TKM","","ALL","2011","22.84"
"TKM","","ALL","2012","22.38"
"TKM","","ALL","2013","22.12"
"TKM","","ALL","2014","22.25"
"TUR","","ALL","1970","3.97"
"TUR","","ALL","1971","4.62"
"TUR","","ALL","1972","4.66"
"TUR","","ALL","1973","4.94"
"TUR","","ALL","1974","5.44"
"TUR","","ALL","1975","5.53"
"TUR","","ALL","1976","5.62"
"TUR","","ALL","1977","5.82"
"TUR","","ALL","1978","6"
"TUR","","ALL","1979","6.12"
"TUR","","ALL","1980","6.19"
"TUR","","ALL","1981","6.32"
"TUR","","ALL","1982","6.73"
"TUR","","ALL","1983","6.85"
"TUR","","ALL","1984","7.11"
"TUR","","ALL","1985","7.41"
"TUR","","ALL","1986","7.47"
"TUR","","ALL","1987","7.6"
"TUR","","ALL","1988","8.17"
"TUR","","ALL","1989","8.81"
"TUR","","ALL","1990","9.39"
"TUR","","ALL","1991","9.94"
"TUR","","ALL","1992","10.22"
"TUR","","ALL","1993","10.78"
"TUR","","ALL","1994","11.44"
"TUR","","ALL","1995","11.6"
"TUR","","ALL","1996","11.63"
"TUR","","ALL","1997","11.85"
"TUR","","ALL","1998","12.24"
"TUR","","ALL","1999","12.79"
"TUR","","ALL","2000","13.48"
"TUR","","ALL","2001","13.99"
"TUR","","ALL","2002","14.11"
"TUR","","ALL","2003","14.29"
"TUR","","ALL","2004","14.49"
"TUR","","ALL","2005","14.85"
"TUR","","ALL","2006","15.19"
"TUR","","ALL","2007","15.58"
"TUR","","ALL","2008","16.07"
"TUR","","ALL","2009","16.63"
"TUR","","ALL","2010","17.07"
"TUR","","ALL","2011","17.16"
"TUR","","ALL","2012","17.38"
"TUR","","ALL","2013","17.62"
"TUR","","ALL","2014","17.56"
"TUR","","ALL","2015","17.99"
"TUR","","ALL","2016","18.14"
"TUR","","ALL","2017","18.49"
"TUR","","ALL","2018","18.6"
"TUR","","ALL","2019","19.27"
"UKR","","ALL","2000","30.3"
"UKR","","ALL","2001","30.28"
"UKR","","ALL","2002","30.19"
"UKR","","ALL","2003","30.1"
"UKR","","ALL","2004","30.16"
"UKR","","ALL","2005","30.18"
"UKR","","ALL","2006","30.84"
"UKR","","ALL","2007","30.88"
"UKR","","ALL","2008","31.18"
"UKR","","ALL","2009","34.9"
"UKR","","ALL","2010","34.83"
"UKR","","ALL","2011","34.84"
"UKR","","ALL","2012","34.91"
"UKR","","ALL","2013","34.96"
"UKR","","ALL","2014","29.92"
"UZB","","ALL","1988","33.84"
"UZB","","ALL","1989","34.01"
"UZB","","ALL","1990","33.91"
"UZB","","ALL","1991","33.8"
"UZB","","ALL","1992","33.74"
"UZB","","ALL","1993","33.45"
"UZB","","ALL","1994","33.14"
"UZB","","ALL","1995","32.56"
"UZB","","ALL","1996","31.58"
"UZB","","ALL","1997","31.05"
"UZB","","ALL","1998","30.75"
"UZB","","ALL","2000","29.63"
"UZB","","ALL","2001","29.09"
"UZB","","ALL","2002","28.46"
"UZB","","ALL","2003","27.82"
"UZB","","ALL","2004","27.21"
"UZB","","ALL","2005","26.7"
"UZB","","ALL","2006","26.52"
"UZB","","ALL","2007","26.33"
"UZB","","ALL","2008","26.05"
"UZB","","ALL","2009","25.71"
"UZB","","ALL","2010","25.43"
"UZB","","ALL","2011","25.04"
"UZB","","ALL","2012","24.45"
"UZB","","ALL","2013","24.04"
"UZB","","ALL","2014","23.74"
"","CARINFONET","ALL","1988","34.5"
"","CARINFONET","ALL","1989","34.9"
"","CARINFONET","ALL","1990","34.8"
"","CARINFONET","ALL","1991","34.5"
"","CARINFONET","ALL","1992","34.5"
"","CARINFONET","ALL","1993","33.7"
"","CARINFONET","ALL","1994","32.9"
"","CARINFONET","ALL","1995","32.5"
"","CARINFONET","ALL","1996","31.7"
"","CARINFONET","ALL","1997","30.3"
"","CARINFONET","ALL","1998","30.5"
"","CARINFONET","ALL","1999","29.8"
"","CARINFONET","ALL","2000","29.3"
"","CARINFONET","ALL","2001","29.3"
"","CARINFONET","ALL","2002","33"
"","CARINFONET","ALL","2003","28.8"
"","CARINFONET","ALL","2004","28.3"
"","CARINFONET","ALL","2005","28"
"","CARINFONET","ALL","2006","28"
"","CARINFONET","ALL","2007","27.6"
"","CARINFONET","ALL","2008","27.6"
"","CARINFONET","ALL","2009","27.3"
"","CARINFONET","ALL","2010","27.6"
"","CARINFONET","ALL","2011","27.5"
"","CARINFONET","ALL","2012","27"
"","CARINFONET","ALL","2013","26.9"
"","CARINFONET","ALL","2014","26.9"
"","CIS","ALL","1988","36.7"
"","CIS","ALL","1989","37.1"
"","CIS","ALL","1990","39.3"
"","CIS","ALL","1991","37.9"
"","CIS","ALL","1992","38"
"","CIS","ALL","1993","38"
"","CIS","ALL","1994","37.7"
"","CIS","ALL","1995","38.3"
"","CIS","ALL","1996","38.7"
"","CIS","ALL","1997","38.7"
"","CIS","ALL","1998","39"
"","CIS","ALL","1999","39"
"","CIS","ALL","2000","38.8"
"","CIS","ALL","2001","38.7"
"","CIS","ALL","2002","39.7"
"","CIS","ALL","2003","39"
"","CIS","ALL","2004","39.1"
"","CIS","ALL","2005","39.2"
"","CIS","ALL","2006","39.8"
"","CIS","ALL","2007","40"
"","CIS","ALL","2008","39.7"
"","CIS","ALL","2009","40.6"
"","CIS","ALL","2010","40.7"
"","CIS","ALL","2011","37.2"
"","CIS","ALL","2012","36"
"","CIS","ALL","2013","35.8"
"","CIS","ALL","2014","35.8"
"","CIS","ALL","2015","34.8"
"","CIS","ALL","2017","35.4"
"","EU_AFTER_MAY2004","ALL","1980","21.2"
"","EU_AFTER_MAY2004","ALL","1985","22.6"
"","EU_AFTER_MAY2004","ALL","1986","23.7"
"","EU_AFTER_MAY2004","ALL","1987","24"
"","EU_AFTER_MAY2004","ALL","1988","24.3"
"","EU_AFTER_MAY2004","ALL","1989","24.5"
"","EU_AFTER_MAY2004","ALL","1990","24.7"
"","EU_AFTER_MAY2004","ALL","1991","24.6"
"","EU_AFTER_MAY2004","ALL","1992","24.5"
"","EU_AFTER_MAY2004","ALL","1993","24.8"
"","EU_AFTER_MAY2004","ALL","1994","25.1"
"","EU_AFTER_MAY2004","ALL","1995","25.5"
"","EU_AFTER_MAY2004","ALL","1996","25.7"
"","EU_AFTER_MAY2004","ALL","1997","25.9"
"","EU_AFTER_MAY2004","ALL","1998","25.7"
"","EU_AFTER_MAY2004","ALL","1999","25.6"
"","EU_AFTER_MAY2004","ALL","2000","25.2"
"","EU_AFTER_MAY2004","ALL","2001","25.6"
"","EU_AFTER_MAY2004","ALL","2002","26.5"
"","EU_AFTER_MAY2004","ALL","2003","27.2"
"","EU_AFTER_MAY2004","ALL","2004","26.9"
"","EU_AFTER_MAY2004","ALL","2005","26"
"","EU_AFTER_MAY2004","ALL","2006","26.5"
"","EU_AFTER_MAY2004","ALL","2007","26.7"
"","EU_AFTER_MAY2004","ALL","2008","27.1"
"","EU_AFTER_MAY2004","ALL","2009","27.1"
"","EU_AFTER_MAY2004","ALL","2010","27.2"
"","EU_AFTER_MAY2004","ALL","2011","27.6"
"","EU_AFTER_MAY2004","ALL","2012","28.1"
"","EU_AFTER_MAY2004","ALL","2013","28.5"
"","EU_AFTER_MAY2004","ALL","2014","29"
"","EU_AFTER_MAY2004","ALL","2015","28.8"
"","EU_AFTER_MAY2004","ALL","2016","29.2"
"","EU_AFTER_MAY2004","ALL","2017","30.7"
"","EU_AFTER_MAY2004","ALL","2018","32.6"
"","EU_AFTER_MAY2004","ALL","2019","34.5"
"","EU_BEFORE_MAY2004","ALL","1970","18.7"
"","EU_BEFORE_MAY2004","ALL","1971","19.2"
"","EU_BEFORE_MAY2004","ALL","1972","19.6"
"","EU_BEFORE_MAY2004","ALL","1973","20.1"
"","EU_BEFORE_MAY2004","ALL","1974","20.5"
"","EU_BEFORE_MAY2004","ALL","1975","20.9"
"","EU_BEFORE_MAY2004","ALL","1976","21.5"
"","EU_BEFORE_MAY2004","ALL","1977","22.1"
"","EU_BEFORE_MAY2004","ALL","1978","22.7"
"","EU_BEFORE_MAY2004","ALL","1979","23.3"
"","EU_BEFORE_MAY2004","ALL","1980","23.4"
"","EU_BEFORE_MAY2004","ALL","1981","24.7"
"","EU_BEFORE_MAY2004","ALL","1982","25.4"
"","EU_BEFORE_MAY2004","ALL","1983","26.4"
"","EU_BEFORE_MAY2004","ALL","1984","27"
"","EU_BEFORE_MAY2004","ALL","1985","26.4"
"","EU_BEFORE_MAY2004","ALL","1986","28.3"
"","EU_BEFORE_MAY2004","ALL","1987","28.9"
"","EU_BEFORE_MAY2004","ALL","1988","29.5"
"","EU_BEFORE_MAY2004","ALL","1989","30"
"","EU_BEFORE_MAY2004","ALL","1990","28.8"
"","EU_BEFORE_MAY2004","ALL","1991","31.4"
"","EU_BEFORE_MAY2004","ALL","1992","32.1"
"","EU_BEFORE_MAY2004","ALL","1993","33.3"
"","EU_BEFORE_MAY2004","ALL","1994","33.8"
"","EU_BEFORE_MAY2004","ALL","1995","31"
"","EU_BEFORE_MAY2004","ALL","1996","30"
"","EU_BEFORE_MAY2004","ALL","1997","30.5"
"","EU_BEFORE_MAY2004","ALL","1998","31"
"","EU_BEFORE_MAY2004","ALL","1999","31.1"
"","EU_BEFORE_MAY2004","ALL","2000","30.6"
"","EU_BEFORE_MAY2004","ALL","2001","31"
"","EU_BEFORE_MAY2004","ALL","2002","31.4"
"","EU_BEFORE_MAY2004","ALL","2003","32"
"","EU_BEFORE_MAY2004","ALL","2004","32.8"
"","EU_BEFORE_MAY2004","ALL","2005","33.4"
"","EU_BEFORE_MAY2004","ALL","2006","33.8"
"","EU_BEFORE_MAY2004","ALL","2007","34.2"
"","EU_BEFORE_MAY2004","ALL","2008","34.6"
"","EU_BEFORE_MAY2004","ALL","2009","35"
"","EU_BEFORE_MAY2004","ALL","2010","35.5"
"","EU_BEFORE_MAY2004","ALL","2011","35.7"
"","EU_BEFORE_MAY2004","ALL","2012","35.9"
"","EU_BEFORE_MAY2004","ALL","2013","36.3"
"","EU_BEFORE_MAY2004","ALL","2014","36.6"
"","EU_BEFORE_MAY2004","ALL","2015","36.9"
"","EU_BEFORE_MAY2004","ALL","2016","37.5"
"","EU_BEFORE_MAY2004","ALL","2017","37.9"
"","EU_BEFORE_MAY2004","ALL","2018","38.3"
"","EU_BEFORE_MAY2004","ALL","2019","40"
"","EU_MEMBERS","ALL","1970","18.8"
"","EU_MEMBERS","ALL","1980","22.9"
"","EU_MEMBERS","ALL","1984","25.9"
"","EU_MEMBERS","ALL","1985","25.5"
"","EU_MEMBERS","ALL","1986","27.2"
"","EU_MEMBERS","ALL","1987","27.8"
"","EU_MEMBERS","ALL","1988","28.3"
"","EU_MEMBERS","ALL","1989","28.7"
"","EU_MEMBERS","ALL","1990","27.9"
"","EU_MEMBERS","ALL","1991","29.8"
"","EU_MEMBERS","ALL","1992","30.3"
"","EU_MEMBERS","ALL","1993","31.3"
"","EU_MEMBERS","ALL","1994","31.8"
"","EU_MEMBERS","ALL","1995","29.7"
"","EU_MEMBERS","ALL","1996","29"
"","EU_MEMBERS","ALL","1997","29.5"
"","EU_MEMBERS","ALL","1998","29.8"
"","EU_MEMBERS","ALL","1999","29.9"
"","EU_MEMBERS","ALL","2000","29.4"
"","EU_MEMBERS","ALL","2001","29.8"
"","EU_MEMBERS","ALL","2002","30.3"
"","EU_MEMBERS","ALL","2003","30.9"
"","EU_MEMBERS","ALL","2004","31.5"
"","EU_MEMBERS","ALL","2005","31.7"
"","EU_MEMBERS","ALL","2006","32.3"
"","EU_MEMBERS","ALL","2007","32.6"
"","EU_MEMBERS","ALL","2008","33"
"","EU_MEMBERS","ALL","2009","33.3"
"","EU_MEMBERS","ALL","2010","33.8"
"","EU_MEMBERS","ALL","2011","34"
"","EU_MEMBERS","ALL","2012","34.3"
"","EU_MEMBERS","ALL","2013","34.7"
"","EU_MEMBERS","ALL","2014","35"
"","EU_MEMBERS","ALL","2015","35.2"
"","EU_MEMBERS","ALL","2016","35.8"
"","EU_MEMBERS","ALL","2017","36.4"
"","EU_MEMBERS","ALL","2018","37.1"
"","EU_MEMBERS","ALL","2019","38.9"
"","NORDIC","ALL","1970","18.7"
"","NORDIC","ALL","1980","21.5"
"","NORDIC","ALL","1984","23.8"
"","NORDIC","ALL","1985","24.7"
"","NORDIC","ALL","1986","25.5"
"","NORDIC","ALL","1987","26.6"
"","NORDIC","ALL","1988","27.4"
"","NORDIC","ALL","1989","28.1"
"","NORDIC","ALL","1990","28.8"
"","NORDIC","ALL","1991","29.3"
"","NORDIC","ALL","1992","30.3"
"","NORDIC","ALL","1993","30.9"
"","NORDIC","ALL","1994","31.7"
"","NORDIC","ALL","1995","26.8"
"","NORDIC","ALL","1996","27.2"
"","NORDIC","ALL","1997","27.6"
"","NORDIC","ALL","1998","28.2"
"","NORDIC","ALL","1999","28.9"
"","NORDIC","ALL","2000","29.5"
"","NORDIC","ALL","2001","30.3"
"","NORDIC","ALL","2002","30.3"
"","NORDIC","ALL","2003","30.8"
"","NORDIC","ALL","2004","31.8"
"","NORDIC","ALL","2005","33.5"
"","NORDIC","ALL","2006","34.4"
"","NORDIC","ALL","2007","35"
"","NORDIC","ALL","2008","35.8"
"","NORDIC","ALL","2009","36.4"
"","NORDIC","ALL","2010","37.3"
"","NORDIC","ALL","2011","37.8"
"","NORDIC","ALL","2012","38.4"
"","NORDIC","ALL","2013","38.9"
"","NORDIC","ALL","2014","39.6"
"","NORDIC","ALL","2015","40"
"","NORDIC","ALL","2016","43.2"
"","NORDIC","ALL","2017","44.1"
"","NORDIC","ALL","2018","44.9"
"","NORDIC","ALL","2019","55.3"
"","SEEHN","ALL","1988","21.9"
"","SEEHN","ALL","1989","22"
"","SEEHN","ALL","1990","22.6"
"","SEEHN","ALL","1991","22.6"
"","SEEHN","ALL","1992","23.1"
"","SEEHN","ALL","1993","23.3"
"","SEEHN","ALL","1994","23.4"
"","SEEHN","ALL","1995","23.7"
"","SEEHN","ALL","1996","24"
"","SEEHN","ALL","1997","23.9"
"","SEEHN","ALL","1998","24.2"
"","SEEHN","ALL","2000","23.8"
"","SEEHN","ALL","2001","23.7"
"","SEEHN","ALL","2002","24.3"
"","SEEHN","ALL","2003","24.7"
"","SEEHN","ALL","2004","24.9"
"","SEEHN","ALL","2005","25.1"
"","SEEHN","ALL","2006","25.2"
"","SEEHN","ALL","2007","25.6"
"","SEEHN","ALL","2008","26.1"
"","SEEHN","ALL","2009","26.5"
"","SEEHN","ALL","2010","26.8"
"","SEEHN","ALL","2011","27.1"
"","SEEHN","ALL","2012","27.5"
"","SEEHN","ALL","2013","27.8"
"","SEEHN","ALL","2014","27.4"
"","SEEHN","ALL","2015","27.1"
"","SEEHN","ALL","2016","27.9"
"","SMALL","ALL","1988","19.3"
"","SMALL","ALL","1989","19.7"
"","SMALL","ALL","1990","20.2"
"","SMALL","ALL","1991","20.7"
"","SMALL","ALL","1992","21.1"
"","SMALL","ALL","1993","21.5"
"","SMALL","ALL","1995","22"
"","SMALL","ALL","1997","22.6"
"","SMALL","ALL","1998","23"
"","SMALL","ALL","2000","23"
"","SMALL","ALL","2001","24"
"","SMALL","ALL","2002","24.5"
"","SMALL","ALL","2003","24.5"
"","SMALL","ALL","2004","25"
"","SMALL","ALL","2005","25.4"
"","SMALL","ALL","2006","25.4"
"","SMALL","ALL","2007","26.3"
"","SMALL","ALL","2008","26.8"
"","SMALL","ALL","2009","24.7"
"","SMALL","ALL","2010","25.1"
"","SMALL","ALL","2011","25.3"
"","SMALL","ALL","2012","25.9"
"","SMALL","ALL","2013","26.9"
"","SMALL","ALL","2014","27.8"
"","SMALL","ALL","2015","29.1"
"","SMALL","ALL","2016","27.7"
"","SMALL","ALL","2017","30.6"
"","WHO_EURO","ALL","1985","27.5"
"","WHO_EURO","ALL","1986","28.6"
"","WHO_EURO","ALL","1987","29.1"
"","WHO_EURO","ALL","1988","29.5"
"","WHO_EURO","ALL","1989","29.9"
"","WHO_EURO","ALL","1990","30.3"
"","WHO_EURO","ALL","1991","30.9"
"","WHO_EURO","ALL","1992","31.3"
"","WHO_EURO","ALL","1993","31.8"
"","WHO_EURO","ALL","1994","32"
