"INDICATOR","EPW_23"

"EPW_23","Prevalence of overweight (%)"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"EPW","Indicators for European Programme of Work"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"EPW","European Programme of Work, 2020 – 2025"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"SRB","","ALL","1976","36.5"
"SRB","","ALL","1977","37.1"
"SRB","","ALL","1978","37.7"
"SRB","","ALL","1979","38.3"
"SRB","","ALL","1980","38.9"
"SRB","","ALL","1981","39.5"
"SRB","","ALL","1982","40.1"
"SRB","","ALL","1983","40.6"
"SRB","","ALL","1984","41.2"
"SRB","","ALL","1985","41.8"
"SRB","","ALL","1986","42.3"
"SRB","","ALL","1987","42.8"
"SRB","","ALL","1988","43.3"
"SRB","","ALL","1989","43.9"
"SRB","","ALL","1990","44.4"
"SRB","","ALL","1991","44.9"
"SRB","","ALL","1992","45.4"
"SRB","","ALL","1993","45.9"
"SRB","","ALL","1994","46.3"
"SRB","","ALL","1995","46.8"
"SRB","","ALL","1996","47.3"
"SRB","","ALL","1997","47.8"
"SRB","","ALL","1998","48.3"
"SRB","","ALL","1999","48.8"
"SRB","","ALL","2000","49.3"
"SRB","","ALL","2001","49.7"
"SRB","","ALL","2002","50.2"
"SRB","","ALL","2003","50.7"
"SRB","","ALL","2004","51.3"
"SRB","","ALL","2005","51.8"
"SRB","","ALL","2006","52.3"
"SRB","","ALL","2007","52.8"
"SRB","","ALL","2008","53.3"
"SRB","","ALL","2009","53.8"
"SRB","","ALL","2010","54.3"
"SRB","","ALL","2011","54.8"
"SRB","","ALL","2012","55.2"
"SRB","","ALL","2013","55.7"
"SRB","","ALL","2014","56.2"
"SRB","","ALL","2015","56.7"
"SRB","","ALL","2016","57.1"
"SVK","","ALL","1975","36.3"
"SVK","","ALL","1976","37"
"SVK","","ALL","1977","37.7"
"SVK","","ALL","1978","38.5"
"SVK","","ALL","1979","39.2"
"SVK","","ALL","1980","39.9"
"SVK","","ALL","1981","40.6"
"SVK","","ALL","1982","41.3"
"SVK","","ALL","1983","41.9"
"SVK","","ALL","1984","42.5"
"SVK","","ALL","1985","43.1"
"SVK","","ALL","1986","43.7"
"SVK","","ALL","1987","44.2"
"SVK","","ALL","1988","44.7"
"SVK","","ALL","1989","45.2"
"SVK","","ALL","1990","45.7"
"SVK","","ALL","1991","46.2"
"SVK","","ALL","1992","46.7"
"SVK","","ALL","1993","47.1"
"SVK","","ALL","1994","47.5"
"SVK","","ALL","1995","47.9"
"SVK","","ALL","1996","48.3"
"SVK","","ALL","1997","48.6"
"SVK","","ALL","1998","49"
"SVK","","ALL","1999","49.4"
"SVK","","ALL","2000","49.8"
"SVK","","ALL","2001","50.1"
"SVK","","ALL","2002","50.5"
"SVK","","ALL","2003","50.9"
"SVK","","ALL","2004","51.3"
"SVK","","ALL","2005","51.7"
"SVK","","ALL","2006","52.1"
"SVK","","ALL","2007","52.5"
"SVK","","ALL","2008","52.9"
"SVK","","ALL","2009","53.3"
"SVK","","ALL","2010","53.7"
"SVK","","ALL","2011","54.1"
"SVK","","ALL","2012","54.5"
"SVK","","ALL","2013","54.9"
"SVK","","ALL","2014","55.3"
"SVK","","ALL","2015","55.8"
"SVK","","ALL","2016","56.2"
"SVN","","ALL","1975","35.4"
"SVN","","ALL","1976","36.1"
"SVN","","ALL","1977","36.9"
"SVN","","ALL","1978","37.6"
"SVN","","ALL","1979","38.4"
"SVN","","ALL","1980","39.2"
"SVN","","ALL","1981","39.9"
"SVN","","ALL","1982","40.6"
"SVN","","ALL","1983","41.2"
"SVN","","ALL","1984","41.8"
"SVN","","ALL","1985","42.4"
"SVN","","ALL","1986","42.9"
"SVN","","ALL","1987","43.4"
"SVN","","ALL","1988","43.9"
"SVN","","ALL","1989","44.3"
"SVN","","ALL","1990","44.7"
"SVN","","ALL","1991","45.2"
"SVN","","ALL","1992","45.6"
"SVN","","ALL","1993","46"
"SVN","","ALL","1994","46.4"
"SVN","","ALL","1995","46.8"
"SVN","","ALL","1996","47.2"
"SVN","","ALL","1997","47.7"
"SVN","","ALL","1998","48.1"
"SVN","","ALL","1999","48.5"
"SVN","","ALL","2000","49"
"SVN","","ALL","2001","49.4"
"SVN","","ALL","2002","49.8"
"SVN","","ALL","2003","50.3"
"SVN","","ALL","2004","50.7"
"SVN","","ALL","2005","51.2"
"SVN","","ALL","2006","51.6"
"SVN","","ALL","2007","52.1"
"SVN","","ALL","2008","52.5"
"SVN","","ALL","2009","53"
"SVN","","ALL","2010","53.5"
"SVN","","ALL","2011","53.9"
"SVN","","ALL","2012","54.4"
"SVN","","ALL","2013","54.8"
"SVN","","ALL","2014","55.2"
"SVN","","ALL","2015","55.7"
"SVN","","ALL","2016","56.1"
"SWE","","ALL","1975","37.5"
"SWE","","ALL","1976","38.1"
"SWE","","ALL","1977","38.6"
"SWE","","ALL","1978","39.1"
"SWE","","ALL","1979","39.6"
"SWE","","ALL","1980","40"
"SWE","","ALL","1981","40.5"
"SWE","","ALL","1982","41"
"SWE","","ALL","1983","41.4"
"SWE","","ALL","1984","41.9"
"SWE","","ALL","1985","42.3"
"SWE","","ALL","1986","42.8"
"SWE","","ALL","1987","43.3"
"SWE","","ALL","1988","43.7"
"SWE","","ALL","1989","44.2"
"SWE","","ALL","1990","44.7"
"SWE","","ALL","1991","45.2"
"SWE","","ALL","1992","45.6"
"SWE","","ALL","1993","46.1"
"SWE","","ALL","1994","46.6"
"SWE","","ALL","1995","47.1"
"SWE","","ALL","1996","47.6"
"SWE","","ALL","1997","48.1"
"SWE","","ALL","1998","48.6"
"SWE","","ALL","1999","49.1"
"SWE","","ALL","2000","49.6"
"SWE","","ALL","2001","50.1"
"SWE","","ALL","2002","50.5"
"SWE","","ALL","2003","51"
"SWE","","ALL","2004","51.4"
"SWE","","ALL","2005","51.8"
"SWE","","ALL","2006","52.3"
"SWE","","ALL","2007","52.7"
"SWE","","ALL","2008","53.1"
"SWE","","ALL","2009","53.5"
"SWE","","ALL","2010","53.9"
"SWE","","ALL","2011","54.4"
"SWE","","ALL","2012","54.8"
"SWE","","ALL","2013","55.2"
"SWE","","ALL","2014","55.6"
"SWE","","ALL","2015","56"
"SWE","","ALL","2016","56.4"
"TJK","","ALL","1975","26"
"TJK","","ALL","1976","26.4"
"TJK","","ALL","1977","26.7"
"TJK","","ALL","1978","27.1"
"TJK","","ALL","1979","27.4"
"TJK","","ALL","1980","27.8"
"TJK","","ALL","1981","28.1"
"TJK","","ALL","1982","28.5"
"TJK","","ALL","1983","28.9"
"TJK","","ALL","1984","29.2"
"TJK","","ALL","1985","29.6"
"TJK","","ALL","1986","30"
"TJK","","ALL","1987","30.4"
"TJK","","ALL","1988","30.8"
"TJK","","ALL","1989","31.2"
"TJK","","ALL","1990","31.6"
"TJK","","ALL","1991","32"
"TJK","","ALL","1992","32.3"
"TJK","","ALL","1993","32.7"
"TJK","","ALL","1994","33.1"
"TJK","","ALL","1995","33.4"
"TJK","","ALL","1996","33.8"
"TJK","","ALL","1997","34.2"
"TJK","","ALL","1998","34.5"
"TJK","","ALL","1999","34.9"
"TJK","","ALL","2000","35.3"
"TJK","","ALL","2001","35.8"
"TJK","","ALL","2002","36.3"
"TJK","","ALL","2003","36.8"
"TJK","","ALL","2004","37.3"
"TJK","","ALL","2005","37.9"
"TJK","","ALL","2006","38.5"
"TJK","","ALL","2007","39.1"
"TJK","","ALL","2008","39.8"
"TJK","","ALL","2009","40.4"
"TJK","","ALL","2010","41.1"
"TJK","","ALL","2011","41.8"
"TJK","","ALL","2012","42.5"
"TJK","","ALL","2013","43.2"
"TJK","","ALL","2014","43.9"
"TJK","","ALL","2015","44.6"
"TJK","","ALL","2016","45.3"
"TKM","","ALL","1975","30"
"TKM","","ALL","1976","30.4"
"TKM","","ALL","1977","30.8"
"TKM","","ALL","1978","31.2"
"TKM","","ALL","1979","31.6"
"TKM","","ALL","1980","32"
"TKM","","ALL","1981","32.4"
"TKM","","ALL","1982","32.8"
"TKM","","ALL","1983","33.2"
"TKM","","ALL","1984","33.6"
"TKM","","ALL","1985","34"
"TKM","","ALL","1986","34.4"
"TKM","","ALL","1987","34.8"
"TKM","","ALL","1988","35.2"
"TKM","","ALL","1989","35.6"
"TKM","","ALL","1990","36"
"TKM","","ALL","1991","36.4"
"TKM","","ALL","1992","36.9"
"TKM","","ALL","1993","37.3"
"TKM","","ALL","1994","37.8"
"TKM","","ALL","1995","38.3"
"TKM","","ALL","1996","38.8"
"TKM","","ALL","1997","39.3"
"TKM","","ALL","1998","39.8"
"TKM","","ALL","1999","40.4"
"TKM","","ALL","2000","41"
"TKM","","ALL","2001","41.6"
"TKM","","ALL","2002","42.2"
"TKM","","ALL","2003","42.8"
"TKM","","ALL","2004","43.5"
"TKM","","ALL","2005","44.1"
"TKM","","ALL","2006","44.8"
"TKM","","ALL","2007","45.5"
"TKM","","ALL","2008","46.1"
"TKM","","ALL","2009","46.8"
"TKM","","ALL","2010","47.5"
"TKM","","ALL","2011","48.2"
"TKM","","ALL","2012","48.9"
"TKM","","ALL","2013","49.6"
"TKM","","ALL","2014","50.4"
"TKM","","ALL","2015","51.1"
"TKM","","ALL","2016","51.8"
"TUR","","ALL","1975","34.5"
"TUR","","ALL","1976","35.2"
"TUR","","ALL","1977","36"
"TUR","","ALL","1978","36.7"
"TUR","","ALL","1979","37.5"
"TUR","","ALL","1980","38.2"
"TUR","","ALL","1981","39.1"
"TUR","","ALL","1982","39.9"
"TUR","","ALL","1983","40.9"
"TUR","","ALL","1984","41.9"
"TUR","","ALL","1985","43"
"TUR","","ALL","1986","44.1"
"TUR","","ALL","1987","45.1"
"TUR","","ALL","1988","46.2"
"TUR","","ALL","1989","47.3"
"TUR","","ALL","1990","48.4"
"TUR","","ALL","1991","49.3"
"TUR","","ALL","1992","50.3"
"TUR","","ALL","1993","51.2"
"TUR","","ALL","1994","52"
"TUR","","ALL","1995","52.8"
"TUR","","ALL","1996","53.5"
"TUR","","ALL","1997","54.3"
"TUR","","ALL","1998","55"
"TUR","","ALL","1999","55.7"
"TUR","","ALL","2000","56.4"
"TUR","","ALL","2001","57.1"
"TUR","","ALL","2002","57.7"
"TUR","","ALL","2003","58.4"
"TUR","","ALL","2004","59.1"
"TUR","","ALL","2005","59.8"
"TUR","","ALL","2006","60.5"
"TUR","","ALL","2007","61.1"
"TUR","","ALL","2008","61.8"
"TUR","","ALL","2009","62.4"
"TUR","","ALL","2010","63.1"
"TUR","","ALL","2011","63.7"
"TUR","","ALL","2012","64.4"
"TUR","","ALL","2013","65"
"TUR","","ALL","2014","65.6"
"TUR","","ALL","2015","66.2"
"TUR","","ALL","2016","66.8"
"UKR","","ALL","1975","41.7"
"UKR","","ALL","1976","42.2"
"UKR","","ALL","1977","42.7"
"UKR","","ALL","1978","43.2"
"UKR","","ALL","1979","43.7"
"UKR","","ALL","1980","44.2"
"UKR","","ALL","1981","44.7"
"UKR","","ALL","1982","45.2"
"UKR","","ALL","1983","45.7"
"UKR","","ALL","1984","46.2"
"UKR","","ALL","1985","46.7"
"UKR","","ALL","1986","47.1"
"UKR","","ALL","1987","47.6"
"UKR","","ALL","1988","48"
"UKR","","ALL","1989","48.4"
"UKR","","ALL","1990","48.9"
"UKR","","ALL","1991","49.3"
"UKR","","ALL","1992","49.6"
"UKR","","ALL","1993","50"
"UKR","","ALL","1994","50.3"
"UKR","","ALL","1995","50.6"
"UKR","","ALL","1996","51"
"UKR","","ALL","1997","51.3"
"UKR","","ALL","1998","51.6"
"UKR","","ALL","1999","51.9"
"UKR","","ALL","2000","52.2"
"UKR","","ALL","2001","52.6"
"UKR","","ALL","2002","52.9"
"UKR","","ALL","2003","53.3"
"UKR","","ALL","2004","53.7"
"UKR","","ALL","2005","54"
"UKR","","ALL","2006","54.4"
"UKR","","ALL","2007","54.8"
"UKR","","ALL","2008","55.2"
"UKR","","ALL","2009","55.6"
"UKR","","ALL","2010","56"
"UKR","","ALL","2011","56.4"
"UKR","","ALL","2012","56.8"
"UKR","","ALL","2013","57.2"
"UKR","","ALL","2014","57.6"
"UKR","","ALL","2015","58"
"UKR","","ALL","2016","58.4"
"UZB","","ALL","1975","26.6"
"UZB","","ALL","1976","27.1"
"UZB","","ALL","1977","27.7"
"UZB","","ALL","1978","28.2"
"UZB","","ALL","1979","28.8"
"UZB","","ALL","1980","29.3"
"UZB","","ALL","1981","29.9"
"UZB","","ALL","1982","30.4"
"UZB","","ALL","1983","30.9"
"UZB","","ALL","1984","31.4"
"UZB","","ALL","1985","31.9"
"UZB","","ALL","1986","32.3"
"UZB","","ALL","1987","32.8"
"UZB","","ALL","1988","33.2"
"UZB","","ALL","1989","33.7"
"UZB","","ALL","1990","34.1"
"UZB","","ALL","1991","34.6"
"UZB","","ALL","1992","35"
"UZB","","ALL","1993","35.4"
"UZB","","ALL","1994","35.8"
"UZB","","ALL","1995","36.3"
"UZB","","ALL","1996","36.7"
"UZB","","ALL","1997","37.1"
"UZB","","ALL","1998","37.6"
"UZB","","ALL","1999","38"
"UZB","","ALL","2000","38.5"
"UZB","","ALL","2001","39"
"UZB","","ALL","2002","39.5"
"UZB","","ALL","2003","40.1"
"UZB","","ALL","2004","40.6"
"UZB","","ALL","2005","41.2"
"UZB","","ALL","2006","41.8"
"UZB","","ALL","2007","42.3"
"UZB","","ALL","2008","42.9"
"UZB","","ALL","2009","43.6"
"UZB","","ALL","2010","44.2"
"UZB","","ALL","2011","44.8"
"UZB","","ALL","2012","45.5"
"UZB","","ALL","2013","46.1"
"UZB","","ALL","2014","46.8"
"UZB","","ALL","2015","47.5"
"UZB","","ALL","2016","48.2"
"","CARINFONET","ALL","1980","31.1002455"
"","CARINFONET","ALL","1981","31.63831149"
"","CARINFONET","ALL","1982","32.09728604"
"","CARINFONET","ALL","1983","32.59879379"
"","CARINFONET","ALL","1984","33.08021606"
"","CARINFONET","ALL","1985","33.58070411"
"","CARINFONET","ALL","1986","34.00428634"
"","CARINFONET","ALL","1987","34.49426158"
"","CARINFONET","ALL","1988","34.92001409"
"","CARINFONET","ALL","1989","35.40946337"
"","CARINFONET","ALL","1990","35.8337519"
"","CARINFONET","ALL","1991","36.29825544"
"","CARINFONET","ALL","1992","36.70260831"
"","CARINFONET","ALL","1993","37.13813344"
"","CARINFONET","ALL","1994","37.53998799"
"","CARINFONET","ALL","1995","37.94130698"
"","CARINFONET","ALL","1996","38.31644115"
"","CARINFONET","ALL","1997","38.72722979"
"","CARINFONET","ALL","1998","39.11807091"
"","CARINFONET","ALL","1999","39.527833"
"","CARINFONET","ALL","2000","40.02653023"
"","CARINFONET","ALL","2001","40.52074683"
"","CARINFONET","ALL","2002","41.01053065"
"","CARINFONET","ALL","2003","41.55593316"
"","CARINFONET","ALL","2004","42.07266397"
"","CARINFONET","ALL","2005","42.64537587"
"","CARINFONET","ALL","2006","43.25929784"
"","CARINFONET","ALL","2007","43.76646336"
"","CARINFONET","ALL","2008","44.37116351"
"","CARINFONET","ALL","2009","44.99404296"
"","CARINFONET","ALL","2010","45.62517406"
"","CARINFONET","ALL","2011","46.20429398"
"","CARINFONET","ALL","2012","46.87314772"
"","CARINFONET","ALL","2013","47.49394799"
"","CARINFONET","ALL","2014","48.20165836"
"","CARINFONET","ALL","2015","48.86558093"
"","CARINFONET","ALL","2016","49.54092509"
"","CIS","ALL","1980","42.24187658"
"","CIS","ALL","1981","42.68410268"
"","CIS","ALL","1982","43.10371626"
"","CIS","ALL","1983","43.52203003"
"","CIS","ALL","1984","43.95415958"
"","CIS","ALL","1985","44.32295598"
"","CIS","ALL","1986","44.66190622"
"","CIS","ALL","1987","45.02898758"
"","CIS","ALL","1988","45.36559933"
"","CIS","ALL","1989","45.71520111"
"","CIS","ALL","1990","46.06669616"
"","CIS","ALL","1991","46.3575596"
"","CIS","ALL","1992","46.63962462"
"","CIS","ALL","1993","46.91400037"
"","CIS","ALL","1994","47.2233043"
"","CIS","ALL","1995","47.47865043"
"","CIS","ALL","1996","47.81738253"
"","CIS","ALL","1997","48.08066332"
"","CIS","ALL","1998","48.39400622"
"","CIS","ALL","1999","48.65558921"
"","CIS","ALL","2000","48.97309583"
"","CIS","ALL","2001","49.30681933"
"","CIS","ALL","2002","49.61914087"
"","CIS","ALL","2003","49.99101017"
"","CIS","ALL","2004","50.39872971"
"","CIS","ALL","2005","50.74427859"
"","CIS","ALL","2006","51.17992483"
"","CIS","ALL","2007","51.52390554"
"","CIS","ALL","2008","51.94336633"
"","CIS","ALL","2009","52.31868712"
"","CIS","ALL","2010","52.75019426"
"","CIS","ALL","2011","53.16616351"
"","CIS","ALL","2012","53.56344958"
"","CIS","ALL","2013","53.9960873"
"","CIS","ALL","2014","54.43177405"
"","CIS","ALL","2015","54.87632236"
"","CIS","ALL","2016","55.33649019"
"","EU_AFTER_MAY2004","ALL","1975","40.09504854"
"","EU_AFTER_MAY2004","ALL","1976","40.69212853"
"","EU_AFTER_MAY2004","ALL","1977","41.28913825"
"","EU_AFTER_MAY2004","ALL","1978","41.88117967"
"","EU_AFTER_MAY2004","ALL","1979","42.49419457"
"","EU_AFTER_MAY2004","ALL","1980","43.08340126"
"","EU_AFTER_MAY2004","ALL","1981","43.64032371"
"","EU_AFTER_MAY2004","ALL","1982","44.18835431"
"","EU_AFTER_MAY2004","ALL","1983","44.72981096"
"","EU_AFTER_MAY2004","ALL","1984","45.21301406"
"","EU_AFTER_MAY2004","ALL","1985","45.715208"
"","EU_AFTER_MAY2004","ALL","1986","46.21167243"
"","EU_AFTER_MAY2004","ALL","1987","46.699554"
"","EU_AFTER_MAY2004","ALL","1988","47.14818324"
"","EU_AFTER_MAY2004","ALL","1989","47.58383086"
"","EU_AFTER_MAY2004","ALL","1990","48.02761324"
"","EU_AFTER_MAY2004","ALL","1991","48.46431935"
"","EU_AFTER_MAY2004","ALL","1992","48.8976543"
"","EU_AFTER_MAY2004","ALL","1993","49.30602039"
"","EU_AFTER_MAY2004","ALL","1994","49.69300242"
"","EU_AFTER_MAY2004","ALL","1995","50.07092466"
"","EU_AFTER_MAY2004","ALL","1996","50.44253452"
"","EU_AFTER_MAY2004","ALL","1997","50.80494785"
"","EU_AFTER_MAY2004","ALL","1998","51.19604475"
"","EU_AFTER_MAY2004","ALL","1999","51.593113"
"","EU_AFTER_MAY2004","ALL","2000","51.98350658"
"","EU_AFTER_MAY2004","ALL","2001","52.34997363"
"","EU_AFTER_MAY2004","ALL","2002","52.75797632"
"","EU_AFTER_MAY2004","ALL","2003","53.15571022"
"","EU_AFTER_MAY2004","ALL","2004","53.61790094"
"","EU_AFTER_MAY2004","ALL","2005","54.04543331"
"","EU_AFTER_MAY2004","ALL","2006","54.48307324"
"","EU_AFTER_MAY2004","ALL","2007","54.95267289"
"","EU_AFTER_MAY2004","ALL","2008","55.39911915"
"","EU_AFTER_MAY2004","ALL","2009","55.86354032"
"","EU_AFTER_MAY2004","ALL","2010","56.30458269"
"","EU_AFTER_MAY2004","ALL","2011","56.77812064"
"","EU_AFTER_MAY2004","ALL","2012","57.22326818"
"","EU_AFTER_MAY2004","ALL","2013","57.67931485"
"","EU_AFTER_MAY2004","ALL","2014","58.15262138"
"","EU_AFTER_MAY2004","ALL","2015","58.58716079"
"","EU_AFTER_MAY2004","ALL","2016","59.06836272"
"","EU_BEFORE_MAY2004","ALL","1975","38.84338899"
"","EU_BEFORE_MAY2004","ALL","1976","39.37891797"
"","EU_BEFORE_MAY2004","ALL","1977","39.93249153"
"","EU_BEFORE_MAY2004","ALL","1978","40.51080074"
"","EU_BEFORE_MAY2004","ALL","1979","41.04780825"
"","EU_BEFORE_MAY2004","ALL","1980","41.60452774"
"","EU_BEFORE_MAY2004","ALL","1981","42.15751798"
"","EU_BEFORE_MAY2004","ALL","1982","42.71917886"
"","EU_BEFORE_MAY2004","ALL","1983","43.2614757"
"","EU_BEFORE_MAY2004","ALL","1984","43.80809857"
"","EU_BEFORE_MAY2004","ALL","1985","44.31971541"
"","EU_BEFORE_MAY2004","ALL","1986","44.84623626"
"","EU_BEFORE_MAY2004","ALL","1987","45.38393193"
"","EU_BEFORE_MAY2004","ALL","1988","45.9167987"
"","EU_BEFORE_MAY2004","ALL","1989","46.43209756"
"","EU_BEFORE_MAY2004","ALL","1990","46.96518622"
"","EU_BEFORE_MAY2004","ALL","1991","47.51285466"
"","EU_BEFORE_MAY2004","ALL","1992","48.04224814"
"","EU_BEFORE_MAY2004","ALL","1993","48.56623308"
"","EU_BEFORE_MAY2004","ALL","1994","49.09433656"
"","EU_BEFORE_MAY2004","ALL","1995","49.61617207"
"","EU_BEFORE_MAY2004","ALL","1996","50.13167885"
"","EU_BEFORE_MAY2004","ALL","1997","50.65342979"
"","EU_BEFORE_MAY2004","ALL","1998","51.17808322"
"","EU_BEFORE_MAY2004","ALL","1999","51.67174894"
"","EU_BEFORE_MAY2004","ALL","2000","52.17648882"
"","EU_BEFORE_MAY2004","ALL","2001","52.66873588"
"","EU_BEFORE_MAY2004","ALL","2002","53.15638507"
"","EU_BEFORE_MAY2004","ALL","2003","53.63382508"
"","EU_BEFORE_MAY2004","ALL","2004","54.11923312"
"","EU_BEFORE_MAY2004","ALL","2005","54.57000507"
"","EU_BEFORE_MAY2004","ALL","2006","55.07505088"
"","EU_BEFORE_MAY2004","ALL","2007","55.51038945"
"","EU_BEFORE_MAY2004","ALL","2008","55.97806183"
"","EU_BEFORE_MAY2004","ALL","2009","56.42813093"
"","EU_BEFORE_MAY2004","ALL","2010","56.85703775"
"","EU_BEFORE_MAY2004","ALL","2011","57.28540319"
"","EU_BEFORE_MAY2004","ALL","2012","57.73245396"
"","EU_BEFORE_MAY2004","ALL","2013","58.16380325"
"","EU_BEFORE_MAY2004","ALL","2014","58.56533877"
"","EU_BEFORE_MAY2004","ALL","2015","58.98939749"
"","EU_BEFORE_MAY2004","ALL","2016","59.42794072"
"","EU_MEMBERS","ALL","1975","39.13031498"
"","EU_MEMBERS","ALL","1976","39.68002386"
"","EU_MEMBERS","ALL","1977","40.24443571"
"","EU_MEMBERS","ALL","1978","40.8266451"
"","EU_MEMBERS","ALL","1979","41.38230441"
"","EU_MEMBERS","ALL","1980","41.94644834"
"","EU_MEMBERS","ALL","1981","42.50110282"
"","EU_MEMBERS","ALL","1982","43.06080423"
"","EU_MEMBERS","ALL","1983","43.60365343"
"","EU_MEMBERS","ALL","1984","44.13613616"
"","EU_MEMBERS","ALL","1985","44.64626006"
"","EU_MEMBERS","ALL","1986","45.16630274"
"","EU_MEMBERS","ALL","1987","45.69282005"
"","EU_MEMBERS","ALL","1988","46.20632855"
"","EU_MEMBERS","ALL","1989","46.70294606"
"","EU_MEMBERS","ALL","1990","47.21448899"
"","EU_MEMBERS","ALL","1991","47.73561266"
"","EU_MEMBERS","ALL","1992","48.2410516"
"","EU_MEMBERS","ALL","1993","48.7375061"
"","EU_MEMBERS","ALL","1994","49.23257854"
"","EU_MEMBERS","ALL","1995","49.72086603"
"","EU_MEMBERS","ALL","1996","50.2028753"
"","EU_MEMBERS","ALL","1997","50.68804558"
"","EU_MEMBERS","ALL","1998","51.18217337"
"","EU_MEMBERS","ALL","1999","51.65388169"
"","EU_MEMBERS","ALL","2000","52.13298239"
"","EU_MEMBERS","ALL","2001","52.59728566"
"","EU_MEMBERS","ALL","2002","53.06795897"
"","EU_MEMBERS","ALL","2003","53.52837878"
"","EU_MEMBERS","ALL","2004","54.00935039"
"","EU_MEMBERS","ALL","2005","54.45553425"
"","EU_MEMBERS","ALL","2006","54.94676616"
"","EU_MEMBERS","ALL","2007","55.39017203"
"","EU_MEMBERS","ALL","2008","55.85381715"
"","EU_MEMBERS","ALL","2009","56.30737743"
"","EU_MEMBERS","ALL","2010","56.73945247"
"","EU_MEMBERS","ALL","2011","57.17779598"
"","EU_MEMBERS","ALL","2012","57.62520002"
"","EU_MEMBERS","ALL","2013","58.06110512"
"","EU_MEMBERS","ALL","2014","58.47930134"
"","EU_MEMBERS","ALL","2015","58.90615689"
"","EU_MEMBERS","ALL","2016","59.35383903"
"","NORDIC","ALL","1975","36.36751609"
"","NORDIC","ALL","1976","37.00713882"
"","NORDIC","ALL","1977","37.63261726"
"","NORDIC","ALL","1978","38.23820707"
"","NORDIC","ALL","1979","38.83967223"
"","NORDIC","ALL","1980","39.40838707"
"","NORDIC","ALL","1981","39.992638"
"","NORDIC","ALL","1982","40.57458617"
"","NORDIC","ALL","1983","41.12244226"
"","NORDIC","ALL","1984","41.70528909"
"","NORDIC","ALL","1985","42.2537078"
"","NORDIC","ALL","1986","42.819679"
"","NORDIC","ALL","1987","43.40380348"
"","NORDIC","ALL","1988","43.93325097"
"","NORDIC","ALL","1989","44.49484068"
"","NORDIC","ALL","1990","45.03793746"
"","NORDIC","ALL","1991","45.60079957"
"","NORDIC","ALL","1992","46.12555724"
"","NORDIC","ALL","1993","46.66550163"
"","NORDIC","ALL","1994","47.18670043"
"","NORDIC","ALL","1995","47.7261334"
"","NORDIC","ALL","1996","48.24452783"
"","NORDIC","ALL","1997","48.76175846"
"","NORDIC","ALL","1998","49.28099567"
"","NORDIC","ALL","1999","49.77704036"
"","NORDIC","ALL","2000","50.27371066"
"","NORDIC","ALL","2001","50.72970915"
"","NORDIC","ALL","2002","51.21052591"
"","NORDIC","ALL","2003","51.66607248"
"","NORDIC","ALL","2004","52.08646668"
"","NORDIC","ALL","2005","52.50479148"
"","NORDIC","ALL","2006","52.93945484"
"","NORDIC","ALL","2007","53.35925755"
"","NORDIC","ALL","2008","53.77800917"
"","NORDIC","ALL","2009","54.15712522"
"","NORDIC","ALL","2010","54.57543981"
"","NORDIC","ALL","2011","54.96949843"
"","NORDIC","ALL","2012","55.39053457"
"","NORDIC","ALL","2013","55.74819305"
"","NORDIC","ALL","2014","56.12720143"
"","NORDIC","ALL","2015","56.54753457"
"","NORDIC","ALL","2016","56.90456662"
"","SEEHN","ALL","1975","36.66014217"
"","SEEHN","ALL","1976","37.35716003"
"","SEEHN","ALL","1977","37.99550312"
"","SEEHN","ALL","1978","38.62244429"
"","SEEHN","ALL","1979","39.2384768"
"","SEEHN","ALL","1980","39.8742486"
"","SEEHN","ALL","1981","40.47297858"
"","SEEHN","ALL","1982","41.05991999"
"","SEEHN","ALL","1983","41.63325739"
"","SEEHN","ALL","1984","42.23317515"
"","SEEHN","ALL","1985","42.79906383"
"","SEEHN","ALL","1986","43.40961653"
"","SEEHN","ALL","1987","43.95898511"
"","SEEHN","ALL","1988","44.4970368"
"","SEEHN","ALL","1989","45.0546489"
"","SEEHN","ALL","1990","45.60272784"
"","SEEHN","ALL","1991","46.15378876"
"","SEEHN","ALL","1992","46.71004083"
"","SEEHN","ALL","1993","47.21406231"
"","SEEHN","ALL","1994","47.69761373"
"","SEEHN","ALL","1995","48.22393792"
"","SEEHN","ALL","1996","48.67651765"
"","SEEHN","ALL","1997","49.15167934"
"","SEEHN","ALL","1998","49.63435611"
"","SEEHN","ALL","1999","50.11247852"
"","SEEHN","ALL","2000","50.58218187"
"","SEEHN","ALL","2001","51.01877075"
"","SEEHN","ALL","2002","51.4711481"
"","SEEHN","ALL","2003","51.93889249"
"","SEEHN","ALL","2004","52.44112178"
"","SEEHN","ALL","2005","52.9575369"
"","SEEHN","ALL","2006","53.46485016"
"","SEEHN","ALL","2007","53.97696254"
"","SEEHN","ALL","2008","54.46869807"
"","SEEHN","ALL","2009","54.97885196"
"","SEEHN","ALL","2010","55.47674088"
"","SEEHN","ALL","2011","55.96363289"
