word,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
действовать по закону,8.419430486128476e-09,4.247016072156384e-09,4.761731009494952e-09,8.079471314204056e-09,1.4681106996761173e-08,1.573754282446771e-08,1.9930244121724172e-08,1.8065501095065883e-08,2.19983533611412e-08,1.113962344589936e-08,1.8860164985312622e-08,1.3071337789938298e-08,1.9912789639420225e-08,2.0749929774410703e-08,1.2534060900293298e-08,1.9060786726754486e-08,3.007470894544895e-08,2.1028750296636645e-08
демократизм,2.1275900508044288e-06,1.8941691450891085e-06,2.3951506591401994e-06,2.253364527859958e-06,2.359794734729803e-06,1.9456574591458775e-06,1.6571998457948212e-06,1.3213623333285796e-06,1.2172422430012375e-06,1.135127604356967e-06,1.1139285334138549e-06,1.3606074844574323e-06,1.3507508356269682e-06,1.1849301699839998e-06,1.1087822713307105e-06,7.730831157459761e-07,9.809662060433766e-07,9.96237076833495e-07
демократия,6.900565495016053e-06,6.7807859522872604e-06,8.524291843059473e-06,9.326940926257521e-06,1.0619849490467459e-05,1.1393153727112804e-05,1.2813154171453789e-05,1.3176201719033998e-05,1.1822892702184618e-05,1.2217939001857303e-05,1.2426491593942046e-05,1.3072526598989498e-05,1.1162224836880341e-05,1.0428477253299206e-05,1.108107426261995e-05,9.51413585426053e-06,1.0167021173401736e-05,9.697759196569677e-06
держать под контролем,1.2376563063298818e-07,1.26561076285725e-07,1.690414563881859e-07,1.680529919667606e-07,1.4140223925096507e-07,1.4163789785470726e-07,1.5146986243053107e-07,1.6387990342536796e-07,1.637655202557653e-07,1.59296618562621e-07,1.9331669420807884e-07,2.0438820058643614e-07,2.1682815543044853e-07,2.042229851895172e-07,1.7258437878808763e-07,2.668510319381312e-07,2.1583026921234705e-07,2.015255233800417e-07
дефект устранен,1.5871070013773192e-09,4.8032058330704785e-09,0.0,0.0,0.0,1.5616571369392318e-09,2.8161986076469248e-09,0.0,1.153002360254618e-09,1.0483606205369256e-09,1.1127092580665021e-09,0.0,0.0,1.0310510223376923e-09,0.0,0.0,0.0,0.0
дивиденд,5.388435653230772e-08,4.5018371253036094e-08,1.1904327834599826e-07,1.648212020199935e-07,2.0939894795901637e-07,2.7582115080804215e-07,5.94917764829006e-07,8.684344265930122e-07,5.902891189180082e-07,3.943426918340265e-07,3.276953748354572e-07,2.899460298522172e-07,3.517926074891875e-07,8.867864380590618e-07,4.194089626707864e-07,3.481396788629354e-07,1.8752466246496624e-07,3.417171967612376e-07
днюха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9242795679683695e-09,0.0,0.0
доброкачественность,6.903933069679624e-08,1.0447659803958231e-07,1.0713894482705655e-07,1.1149669632004588e-07,9.581354021293009e-08,1.0353647184047077e-07,1.0861982957521832e-07,9.677946621877709e-08,1.4421142680021148e-07,8.800302708777963e-08,7.661942191816706e-08,8.080463231863177e-08,7.96511585576809e-08,8.081551072791626e-08,9.063090544714214e-08,9.362210562358086e-08,7.695587100897683e-08,7.798161760774747e-08
доброкачественный,8.251041805351633e-08,8.069330448279288e-08,7.618769615191923e-08,8.32185520494022e-08,6.336056657119116e-08,8.11725939797725e-08,1.0961634444583979e-07,7.74235715539362e-08,7.332784690561311e-08,6.460981438749513e-08,5.893801713341418e-08,6.535668717333465e-08,6.30571648230216e-08,6.006558095350556e-08,7.038357097144399e-08,6.334908420058127e-08,7.34176737182679e-08,5.958145976592277e-08
доверять,2.2395686301024398e-06,2.4275943815155188e-06,2.7078376660938375e-06,2.9312320748431375e-06,3.4145164136134554e-06,3.2493885555595625e-06,3.688091737785726e-06,3.658263949546381e-06,3.7824945593456505e-06,4.180700670985971e-06,3.98420979763614e-06,3.971309979533544e-06,4.161773176747374e-06,4.042959972139215e-06,4.009935310023138e-06,6.5328044911439065e-06,4.46520971308928e-06,4.650858500099275e-06
донести правду,1.66646234589507e-08,1.601068611023493e-08,2.241146113135528e-08,1.4479186738469707e-08,1.457609055677267e-08,1.7959056464178502e-08,2.1590855325825942e-08,1.2148142047863075e-08,1.8448037764073888e-08,1.7822131326283852e-08,2.2254184273151623e-08,2.0195638938957927e-08,1.5673817799211065e-08,2.268312293551844e-08,6.37110497692106e-09,1.4241869905617932e-08,1.0856713750229119e-08,1.9842794074520498e-08
доставать,1.1046292911487399e-06,1.1577366194615024e-06,1.061865987139754e-06,1.2296954992052633e-06,1.340616904599301e-06,1.284680479329836e-06,1.2994519238418434e-06,1.1974846074735979e-06,1.3064577615296002e-06,1.4760000794922234e-06,1.4192273738444783e-06,1.2394004897942068e-06,1.2600370382642723e-06,1.2297062994548469e-06,1.2158038771303836e-06,2.0254890387150226e-06,1.3701683201361448e-06,1.3011539294893737e-06
достать,6.08724849371356e-06,6.528513040393591e-06,6.523571300931508e-06,7.139020453905687e-06,7.311964054679265e-06,7.534970336564584e-06,7.881414603616577e-06,7.493311386497226e-06,8.363040251424536e-06,9.064311598194763e-06,7.987279786902945e-06,7.576622920169029e-06,7.640979674761184e-06,7.426290267176228e-06,7.021002602414228e-06,1.1269970855209976e-05,7.67435813031625e-06,7.638694114575628e-06
достигать баланса,0.0,8.005343055117464e-10,0.0,0.0,0.0,3.1233142738784636e-09,0.0,1.2148142491952285e-09,2.306004720509236e-09,5.2418029916623254e-09,0.0,3.365939971189391e-09,3.134763559842213e-09,0.0,0.0,2.1099066938035094e-09,8.351317970500816e-10,8.267830864383541e-10
достигать эффекта,7.935535006886596e-10,0.0,1.494097401355532e-09,2.286187461564282e-09,4.372826989396117e-09,6.246628547756927e-09,2.8161986076469248e-09,3.6444427475856855e-09,2.306004720509236e-09,0.0,3.3381277741995063e-09,2.243959906778059e-09,2.0898422992132737e-09,3.093153067013077e-09,1.8203156759710737e-09,2.637383422765538e-09,1.6702635941001631e-09,5.7874816050684785e-09
достигнуть баланса,1.5871070013773192e-09,0.0,2.988194802711064e-09,3.0482498747375075e-09,0.0,3.1233142738784636e-09,9.387328692156416e-10,0.0,1.153002360254618e-09,3.145081972633079e-09,1.1127092580665021e-09,2.243959906778059e-09,1.0449211496066368e-09,3.093153067013077e-09,4.550789078905382e-09,2.637383422765538e-09,1.6702635941001631e-09,4.9606985186301245e-09
достигнуть эффекта,2.38066055757713e-09,4.8032058330704785e-09,1.494097401355532e-09,5.334437336301789e-09,6.55924070613878e-09,2.342485760919999e-09,4.693664124033603e-09,7.288885495171371e-09,2.306004720509236e-09,2.096721241073851e-09,1.1127092580665021e-09,4.487919813556118e-09,5.224605637010882e-09,2.0621020446753846e-09,4.550789078905382e-09,7.38467331728998e-09,7.516185895894978e-09,5.7874816050684785e-09
достижение баланса,5.5548743382871635e-09,9.606411666140957e-09,3.7352436699222835e-09,1.2955061912123256e-08,1.0203263123287343e-08,2.6548171661033848e-08,2.8161986520558457e-08,1.0933328020712452e-08,3.2284066975307724e-08,2.2015573364342345e-08,3.004315018984016e-08,4.3757218293194455e-08,3.343747678741238e-08,4.124203911715085e-08,3.549615712472587e-08,3.006617177447879e-08,3.424040428967601e-08,3.637845580328758e-08
достичь баланса,7.935535006886596e-10,4.002671527558732e-09,2.988194802711064e-09,6.858562162648241e-09,9.474458551039788e-09,4.684971521839998e-09,9.387328248067206e-09,1.3362956963192119e-08,1.2683026184845403e-08,1.2580327890532317e-08,4.4508370322660085e-09,1.0097819469478964e-08,9.404290679526639e-09,1.546576555710999e-08,1.1832051782789677e-08,7.38467331728998e-09,1.1691844825634234e-08,1.1574963210136957e-08
достичь эффекта,1.66646234589507e-08,1.4409617499211436e-08,1.7182120615188978e-08,1.5241250039821352e-08,1.457609055677267e-08,1.4835742412344644e-08,1.2203527077758736e-08,2.429628498390457e-09,8.071016743826931e-09,1.4677048909561563e-08,1.3352511096798025e-08,1.2341779154212418e-08,1.3583974833863977e-08,1.546576555710999e-08,2.0023472657726415e-08,1.9516637195238218e-08,2.4218822503030424e-08,2.645705876602733e-08
дружище,9.513956911177956e-07,9.122590540755482e-07,9.166332120003062e-07,8.871259069564985e-07,7.83507516644022e-07,8.415444199272315e-07,8.480319024783967e-07,1.0194104334004805e-06,9.373742955176567e-07,1.0415548103992478e-06,8.864277560860501e-07,8.829094895190792e-07,8.396559678658377e-07,9.119047490457888e-07,7.134773341022083e-07,1.9184121811122168e-06,9.217013712259359e-07,1.0128848089152598e-06
жертвователь,3.030995188169072e-08,2.6331498759191163e-08,2.857038694514813e-08,2.5046359652947103e-08,2.6271454345305756e-08,2.2363877860698267e-08,6.576980382533293e-08,5.9358072235227155e-08,7.332784690561311e-08,8.020528952101813e-08,5.540173475537813e-08,9.62525774639289e-08,6.416343012460857e-08,8.409181617707873e-08,1.1955566492360958e-07,6.054602863514447e-08,6.899492177581124e-08,1.0251515902837127e-07
жертвовательница,8.419430708173081e-10,0.0,3.174487339663301e-09,0.0,0.0,2.484875416541854e-09,2.989536618258626e-09,1.290392903641191e-09,3.66639207882713e-09,6.683774422810984e-09,2.3575206231640777e-09,5.9415175002186515e-09,3.3187981252069676e-09,7.644710642296104e-09,4.820792653958961e-09,8.40917113720252e-09,9.730053207590572e-09,7.0095835802419515e-09
жесткая дисциплина,2.3013051020370767e-08,2.1614425804727944e-08,2.241146113135528e-08,2.972043589011264e-08,4.0084248809080236e-08,3.2794801541058405e-08,4.036551359831719e-08,4.85925681914523e-08,5.649711454225326e-08,6.185327805496854e-08,6.676255281945487e-08,5.834295890849717e-08,6.791987772203356e-08,5.1552550672795405e-08,7.099231424945174e-08,5.907738653831984e-08,5.511869716201545e-08,6.862299528620497e-08
живой,3.555357034201734e-05,3.683097384055145e-05,3.8473201129818335e-05,3.6088571505388245e-05,3.5901488445233554e-05,3.505744825815782e-05,3.3655207516858354e-05,3.2319181627826765e-05,3.515458956826478e-05,3.5215693060308695e-05,3.398601620574482e-05,3.327606100356206e-05,3.3565218473086134e-05,3.240592923248187e-05,3.249117798986845e-05,3.4059383324347436e-05,3.214013486285694e-05,3.154225123580545e-05
засиять,3.5361608752282336e-08,3.1427919822135664e-08,2.857038694514813e-08,3.3933776677486094e-08,3.477104471016901e-08,2.8990211120571985e-08,4.982560852795359e-08,5.548689330225898e-08,4.6440966627869784e-08,4.901434280668582e-08,3.536280956950577e-08,4.2778925291031555e-08,2.655038500165574e-08,3.2763047386197286e-08,4.2422975354838854e-08,5.774297306970766e-08,4.776571316256195e-08,4.380989793162371e-08
зачитаться,1.1787203213486919e-08,8.494032144312769e-09,1.1904327301692774e-08,1.2927153569819438e-08,1.85445561129427e-08,1.6565834926041134e-08,1.2954658679120712e-08,3.871178932968178e-09,9.777045839598486e-09,8.911698934355172e-09,1.7681404784752885e-08,9.506427645078475e-09,2.212532201895101e-08,1.2013116723608164e-08,9.641585307917921e-09,1.4015284932611394e-08,7.076402130934412e-09,1.6647760503474274e-08
зачитываться,3.115189528557494e-08,4.671717590554181e-08,4.5236443924068226e-08,4.443709045176547e-08,5.7179050827471656e-08,4.96975047781234e-08,5.879422104726473e-08,2.9679036117613578e-08,4.521883667507609e-08,4.344453330418219e-08,6.483181635985602e-08,6.535668717333465e-08,5.752583476237305e-08,6.334188640266802e-08,4.2422975354838854e-08,5.6061139730445575e-08,4.865026426159602e-08,4.819088772478608e-08
значительно превосходить,6.824559761753335e-08,7.845235927561589e-08,7.694601578123184e-08,7.010974911736412e-08,7.0694035514407e-08,8.58911448631261e-08,6.852749834251881e-08,7.167403737184941e-08,3.574307427811618e-08,7.65303269645301e-08,5.007191816730483e-08,2.692751976951513e-08,5.4335899335455906e-08,4.124203911715085e-08,3.731647169047392e-08,2.3208974297972418e-08,2.4218822503030424e-08,2.9764191111780747e-08
извинить,7.215452342279605e-07,7.797521561769827e-07,7.364810699073132e-07,8.531921480425808e-07,9.094559345612652e-07,9.111209351431171e-07,9.745889428813825e-07,9.639235258873668e-07,9.50817707234819e-07,1.1707744533850928e-06,1.085638245967857e-06,9.87480120784312e-07,9.46963780279475e-07,8.627602028354886e-07,9.882625136015122e-07,1.212602455780143e-06,8.703974572199513e-07,8.516644243172777e-07
извинять,6.230379057114988e-08,5.775941858132683e-08,6.03152585654243e-08,5.1708614279277754e-08,7.03147762237677e-08,6.460675905373137e-08,4.783258589213801e-08,6.322925116819533e-08,8.310488652796266e-08,1.258777473367445e-07,9.31220611732897e-08,9.98174911615024e-08,1.1062660831839821e-07,6.115768513836883e-08,9.930833044791143e-08,9.250087629197878e-08,7.872497320704497e-08,7.272443269812356e-08
излечение,3.3004167221406533e-07,2.870982882541284e-07,3.3094030982283584e-07,3.328742081976088e-07,3.8402686186600477e-07,4.066912708822201e-07,4.613851558588067e-07,4.5679908566853555e-07,4.937407993566012e-07,4.734339995593473e-07,4.679678511365637e-07,4.3729568233175087e-07,4.259124466443609e-07,5.253008339423104e-07,4.637602444290678e-07,5.292171749715635e-07,4.997709197596123e-07,4.78404103887442e-07
излечивание,8.419430486128476e-09,8.494032144312769e-10,2.380865504747476e-09,2.423841349852296e-09,6.954208764398118e-09,6.626334148052138e-09,3.9860488243448344e-09,2.580785807282382e-09,4.888522919799243e-09,2.227924733588793e-09,1.296636309433552e-08,2.3766069112696186e-09,4.42506431497236e-09,4.3684060813120595e-09,6.749109715542545e-09,2.8030568977044368e-09,3.538201065467206e-09,5.257187574159161e-09
изоляция,2.0703380414488493e-06,2.130303300873493e-06,2.165794057873427e-06,2.053801608781214e-06,2.0785357719432795e-06,2.1038611066614976e-06,2.2022920802555745e-06,1.899458311527269e-06,1.9077460819971748e-06,1.7522628468213952e-06,1.8777651575874188e-06,1.707592105049116e-06,1.5874918517511105e-06,1.656718040976557e-06,1.7904424112202832e-06,1.4861808494970319e-06,1.5621158127032686e-06,1.7068335864678374e-06
инициатива,8.043081834330224e-06,7.939372153487056e-06,8.060816981014796e-06,7.3393912316532806e-06,6.739400760125136e-06,6.005115210427903e-06,5.683109066012548e-06,5.517720182979247e-06,5.764790785178775e-06,5.6199401115009096e-06,6.599878815904958e-06,6.3312809288618155e-06,6.2537219491787255e-06,6.126689640950644e-06,6.07612719250028e-06,5.141367182659451e-06,6.801306881243363e-06,6.698533525195671e-06
интриговать,7.493293452398575e-08,1.3080808969334612e-07,1.0872619071733425e-07,1.333112749080101e-07,1.7926404893842118e-07,1.2258718129487534e-07,1.7339311852992978e-07,1.8710697702317702e-07,2.114286132837151e-07,2.4618569227641274e-07,1.8506537458051753e-07,2.0082327978343528e-07,1.8474644036814425e-07,1.8674936086426897e-07,2.3429052475876233e-07,2.76942017762849e-07,2.388285622600961e-07,2.3219246259031934e-07
искать правду,5.237453137851844e-08,6.244167849445148e-08,6.051094203485263e-08,5.867881114340889e-08,6.85076244621996e-08,5.5438828638898485e-08,5.9140170094451605e-08,9.71851363829046e-08,6.456813395061545e-08,5.556311322152396e-08,6.89879726678555e-08,6.395286078486606e-08,8.150384900318386e-08,7.939092938613612e-08,6.917199613099001e-08,6.118729345416796e-08,6.096462357163546e-08,7.52372599777118e-08
искусство,4.6087123337201774e-05,4.793691914528608e-05,4.6061017201282084e-05,4.731822991743684e-05,4.74841108371038e-05,4.388372690300457e-05,4.2623814806574956e-05,4.2900403059320524e-05,4.916631951346062e-05,5.0718706916086376e-05,5.147056799614802e-05,5.2298422815511e-05,5.366275581764057e-05,5.137354673934169e-05,5.246372165856883e-05,4.5813161705154926e-05,5.6121174566214904e-05,5.5161042837426066e-05
исправить,4.474085471883882e-06,4.850941877521109e-06,5.022038749302737e-06,5.482729193317937e-06,6.057888640498277e-06,6.13681368122343e-06,5.8515197451924905e-06,5.669986421708018e-06,6.4149639911192935e-06,6.677090368611971e-06,6.371199560817331e-06,6.378812940965872e-06,6.784729976061499e-06,6.302517704170896e-06,6.672941253782483e-06,8.069440809777007e-06,6.727004802087322e-06,6.8150675360811874e-06
исправление,2.1444288904604036e-06,1.969766117326799e-06,2.1650002963724546e-06,2.140251808668836e-06,2.186712208640529e-06,1.925778406075551e-06,2.0657698769355193e-06,2.1446330720209517e-06,2.4564826617279323e-06,2.374967834839481e-06,2.4930780000431696e-06,2.6689294827519916e-06,2.8541664960357593e-06,2.7433591185399564e-06,3.168225020999671e-06,2.2940218968869885e-06,2.519199142625439e-06,2.702194478843012e-06
исправлять,1.7470318880441482e-06,1.7455236047680955e-06,1.8761220417218283e-06,2.1265168470563367e-06,2.243891231046291e-06,2.0044660686835414e-06,1.8415545355310314e-06,1.8233251921628835e-06,2.188836106142844e-06,2.15663112612674e-06,2.1689190816687187e-06,1.9809019704553066e-06,2.0167231014056597e-06,2.293413217557827e-06,2.0208763089613058e-06,2.327658421563683e-06,1.986699999179109e-06,2.132665713361348e-06
исцеление,4.4117817310507235e-07,4.5867773224017583e-07,5.02362638599152e-07,5.518278953786648e-07,6.057888413124601e-07,7.943318109937536e-07,1.1529646144481376e-06,1.615571932234161e-06,1.8283075178260333e-06,2.0697420950455125e-06,1.4640203289673082e-06,1.3736787423113128e-06,1.6096171293611405e-06,1.4372055829880992e-06,1.8184030068368884e-06,2.1179898794798646e-06,1.9300887288409285e-06,1.8645491763891187e-06
камбэк,0.0,0.0,0.0,0.0,1.5453797130859925e-09,2.484875416541854e-09,0.0,0.0,0.0,0.0,1.1787603115820389e-09,0.0,1.10626607874309e-09,1.0921015203280149e-09,0.0,0.0,1.769100532733603e-09,0.0
клоп,2.1469548983077402e-07,1.7412766339930386e-07,2.1665876204224332e-07,2.3430466455920396e-07,3.4152890293626115e-07,1.905071087549004e-07,3.0393621841540153e-07,2.2968993107497226e-07,2.7742368047256605e-07,2.67350969807012e-07,2.2750073469524068e-07,2.7330980856277165e-07,2.7324773554937565e-07,2.1842029696017562e-07,2.1693567475722375e-07,3.3636683838267345e-07,2.5651957002992276e-07,2.2430667456774245e-07
козырной,7.156516090844889e-08,7.644629107517176e-08,7.85685614346221e-08,8.079471314204056e-08,1.128127209426566e-07,1.0353647184047077e-07,1.743896405059786e-07,1.8194539563864964e-07,1.674319065614327e-07,2.3504605906055076e-07,1.99210489881807e-07,1.9131685746742733e-07,2.112968218170863e-07,1.7255203488275583e-07,1.484804101892223e-07,2.2088089224325813e-07,1.62757245902867e-07,1.620966258997214e-07
козырь,5.455790983432962e-07,5.580579340858094e-07,5.809311574012099e-07,6.075762257751194e-07,7.13965448539966e-07,8.166956604327424e-07,8.540109774912708e-07,7.548798635070852e-07,7.870522154007631e-07,1.0281872846462647e-06,8.109871032502269e-07,8.341890520568995e-07,8.042554213716357e-07,8.398260433750693e-07,8.176064056897303e-07,1.1357986977600376e-06,7.536368116234371e-07,8.648073617223417e-07
консолидация,9.042468605002796e-07,9.90404146250512e-07,9.959953786164988e-07,1.1141590903207543e-06,1.2818924233215512e-06,1.661553255871695e-06,1.4359741271618987e-06,1.4065282130104606e-06,1.1524692808961845e-06,1.2409540204316727e-06,1.225910750690673e-06,1.4794378557780874e-06,1.4492085256279097e-06,1.6796520867501386e-06,1.6197863033085014e-06,1.0859042731681257e-06,1.7186811192004825e-06,1.5762800558150047e-06
контролировать качество,8.411667096197561e-08,1.1687800594017972e-07,1.1728664617294271e-07,9.22095608757445e-08,8.818534524834831e-08,8.58911448631261e-08,5.726270657646637e-08,7.045922956194772e-08,5.1885105989413205e-08,4.507950635002089e-08,4.562107847050356e-08,6.619681869324268e-08,6.583002942761595e-08,5.980096062785378e-08,7.190246975596892e-08,4.6945423548550025e-08,6.597541357677983e-08,5.043376916091802e-08
контроль за качеством,6.078828960198734e-07,5.589072884504276e-07,6.150569333840394e-07,5.308212394083967e-07,4.775223487740732e-07,3.702464255184168e-07,3.4479322152947134e-07,2.748536758190312e-07,3.0797693284512206e-07,2.963139991152275e-07,2.310370206259904e-07,5.038406811763707e-07,3.9272444496418757e-07,4.270116846782912e-07,4.338713495144475e-07,2.3153251049734536e-07,3.0251618454713025e-07,3.040406966192677e-07
контроль качества,6.570622872459353e-07,8.373588684662536e-07,8.456591444883088e-07,7.94069080711779e-07,7.069403977766342e-07,6.426218988053733e-07,7.866581199778011e-07,7.070219112392806e-07,4.658129455492599e-07,3.8474834695989557e-07,4.940429221278464e-07,6.9226160803737e-07,4.0856417626855546e-07,4.979976324648305e-07,4.996766733711411e-07,2.980243323236209e-07,4.17565900079353e-07,4.233129402564373e-07
конфетка,5.8936013402899334e-08,6.965106535972154e-08,7.301321147679118e-08,7.109934330173928e-08,8.654126304463716e-08,8.697063691442963e-08,7.673143898045964e-08,8.903710835284073e-08,1.393229069890367e-07,8.020528952101813e-08,6.718934031368917e-08,1.0575900688536422e-07,1.0177647880027507e-07,1.1030225266495108e-07,9.159506220157709e-08,1.7939564145308395e-07,9.730052852319204e-08,1.4019167338119587e-07
концентрация усилий,1.42046076234692e-07,1.4809884874011914e-07,1.3969810197522747e-07,1.3640918439250527e-07,1.2098155366402352e-07,1.0150771601047381e-07,9.668948308672043e-08,9.111106891168674e-08,9.45461948731463e-08,7.128852530513541e-08,8.011506480443131e-08,1.0658809657115853e-07,9.299797909534391e-08,9.588774219082552e-08,1.1103925601219089e-07,6.540710728586419e-08,9.186450000697732e-08,9.83871899506994e-08
концентрировать усилия,1.5077516479777842e-07,1.072715960503956e-07,9.039289494694458e-08,9.068543249668437e-08,7.725327577645658e-08,5.231551369888621e-08,3.379438240358468e-08,4.85925681914523e-08,5.649711454225326e-08,4.08860643119624e-08,4.7846498318904196e-08,4.936711661684967e-08,4.4931610432286107e-08,3.2993632714806154e-08,3.913678625622197e-08,2.637383289538775e-08,3.340527143791405e-08,4.9606985186301245e-08
координация действий,2.396531613158004e-07,2.217479959654156e-07,2.0543839696074429e-07,1.9737417744636332e-07,1.698114573400744e-07,1.6319316387125582e-07,1.5676839382194885e-07,1.9558508768113825e-07,2.2483546047169511e-07,2.096721232192067e-07,1.9138599327561678e-07,2.389817268522165e-07,2.2361312801422173e-07,2.618869530124357e-07,3.0126224714877026e-07,1.9200150802589633e-07,2.446936093747354e-07,2.6374380013294285e-07
координация работы,1.8648506738827564e-07,1.9853250421419943e-07,1.6733891072817642e-07,1.6308136707721133e-07,1.5523535523698229e-07,1.2180925068605575e-07,8.166976073198384e-08,8.868143908102866e-08,1.1645323638731497e-07,1.2685163142123201e-07,1.0793279869858452e-07,1.5932114649785944e-07,1.5255848495598912e-07,1.7012341402278253e-07,1.865823548996559e-07,1.1077010242388496e-07,1.377967464577523e-07,1.4964773242809315e-07
координировать действия,1.1427170676370224e-07,9.446304716220766e-08,1.1131025701160979e-07,9.22095608757445e-08,9.474458551039788e-08,1.0697351626731688e-07,8.917962190935214e-08,8.625180925037057e-08,8.878118507027466e-08,7.862704620720251e-08,1.1238363839538579e-07,1.1892987572537095e-07,9.404290324255271e-08,9.898089814441846e-08,1.0830878238721198e-07,1.0971514541324723e-07,1.3863187575680058e-07,1.3889956562707084e-07
координировать работу,1.0871683286950429e-07,1.2488335698890296e-07,1.441804045043682e-07,1.3717124147660797e-07,1.3045600155692227e-07,1.0463102739777241e-07,8.354722780268276e-08,7.531848211783654e-08,7.148614855623237e-08,9.225573194271419e-08,1.0014383633460966e-07,9.536829281842074e-08,9.299797909534391e-08,1.0826035889976993e-07,1.2014083949907217e-07,6.593458579118305e-08,8.601857359735732e-08,1.0417466711487577e-07
культурная основа,1.5871070013773192e-09,7.204808749605718e-09,5.229340960255513e-09,1.219299949895003e-08,6.55924070613878e-09,9.369943043679996e-09,1.4080993260279229e-08,1.9437027987123656e-08,2.0754042040493914e-08,1.677376992859081e-08,2.1141476125308145e-08,1.6829698523679326e-08,4.4931610432286107e-08,1.6496816357403077e-08,2.8214893532663154e-08,1.4241869905617932e-08,3.0899876435341866e-08,2.3149926420273914e-08
культурная традиция,9.522641875037152e-08,1.1207480099528766e-07,1.0682796158789643e-07,1.8670530721465184e-07,1.7199786839228182e-07,1.655356527408003e-07,1.5489092675124994e-07,2.393184104221291e-07,2.3867147547207423e-07,2.9773440246572136e-07,2.7372647082302137e-07,2.950807242996234e-07,3.0616189405918703e-07,3.051910937301727e-07,2.830590801750077e-07,1.7881458802548877e-07,2.964717964459851e-07,3.249257645165926e-07
лайк,1.6838861416346163e-09,4.247016072156384e-09,7.936218349158253e-10,4.847682699704592e-09,7.726898565429963e-10,1.40809603976777e-08,1.9930244121724172e-09,3.871178932968178e-09,1.09991766805706e-08,1.670943561293825e-08,4.7150412463281555e-09,8.31812396739906e-09,2.21253215748618e-09,3.2763045609840447e-09,6.749109715542545e-09,1.0651616477730386e-08,1.1499153629301873e-08,8.761979586324742e-09
лайкать,0.0,0.0,0.0,0.0,7.726898565429963e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10626607874309e-09,0.0,0.0,5.606113906431176e-10,0.0,8.761979475302439e-10
лидер,3.048675807804102e-06,3.5199268495489378e-06,3.968903001805302e-06,4.082556642970303e-06,4.651592917070957e-06,5.914003395446343e-06,7.25460904504871e-06,7.023608759482158e-06,8.910555152397137e-06,7.742038178548682e-06,9.537349797028583e-06,9.443447197554633e-06,9.31033537199255e-06,9.298152690462302e-06,1.0935485988738947e-05,8.68611277837772e-06,1.027316648105625e-05,1.0517880582483485e-05
льгота,2.99731738095943e-07,2.2848946912290558e-07,3.682405349536566e-07,3.2237088021247473e-07,4.6052315383349196e-07,5.209955133977928e-07,6.656701430074463e-07,1.0077968681798666e-06,1.0546988278292702e-06,7.218476412163e-07,7.284738785529044e-07,1.3511009910871508e-06,1.28216242956114e-06,1.4099030067882268e-06,1.2659401136261295e-06,1.2013902050966863e-06,1.6452635236419155e-06,9.077410823010723e-07
льготный,3.569838611383602e-07,3.618457640186534e-07,3.460191067006235e-07,4.5729805719929573e-07,5.702451062461478e-07,6.394412253030168e-07,6.248131398933765e-07,9.252117365576851e-07,1.0436996262797038e-06,7.240755621751305e-07,8.357410479220562e-07,9.898567441268824e-07,9.027131113725773e-07,8.518391609868559e-07,8.571369107812643e-07,6.385363917615905e-07,8.235163022618508e-07,8.253784926637309e-07
мастер,1.6948313714237884e-05,1.617518501006998e-05,1.577164584887214e-05,1.4580213246517815e-05,1.4780784113099799e-05,1.3887967725167982e-05,1.1991030987701379e-05,1.1884518244187348e-05,1.2790820619557053e-05,1.4245350939745549e-05,1.3419007700576913e-05,1.4605438082071487e-05,1.5120444913918618e-05,1.465163404645864e-05,1.5034123862278648e-05,1.577392322360538e-05,1.599001552676782e-05,1.668280856392812e-05
меценат,2.1385353932146245e-07,2.2594124970964913e-07,2.1983325382279872e-07,2.8682123343060084e-07,3.5852809787684237e-07,3.594786335270328e-07,3.7668161212423e-07,4.684126224674401e-07,6.122875220171409e-07,6.171351287775906e-07,5.905588977839216e-07,6.654499316027795e-07,9.425386906514177e-07,7.491816518268024e-07,7.472228844562778e-07,6.133088845672319e-07,7.677896292079822e-07,7.184823402894835e-07
меценатка,6.735544566538465e-09,7.644628929881492e-09,7.936218793247463e-09,1.3735101056511212e-08,2.3953385053232523e-08,2.650533659220855e-08,2.6905830452506052e-08,3.87117857769681e-08,3.29975300417118e-08,5.569811989403206e-08,3.182652719146972e-08,3.2084194856452086e-08,4.314437873631505e-08,2.948674193703482e-08,3.278139004692093e-08,3.1394236543746956e-08,3.538201198693969e-08,3.942890813846134e-08
меценатский,8.419430708173081e-10,0.0,0.0,2.423841349852296e-09,0.0,1.6565835370130344e-09,4.982561030431043e-09,6.45196429616135e-09,3.66639207882713e-09,1.1139623667943965e-09,3.536281045768419e-09,4.753213822539237e-09,1.10626607874309e-09,6.552609121968089e-09,4.820792653958961e-09,4.484891125144941e-09,5.307301709223111e-09,5.257187574159161e-09
