word,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002
алогичный,2.1890519619205406e-08,2.123508124896034e-08,2.936400811393014e-08,2.7470202113022424e-08,3.399835435402565e-08,3.395996373001253e-08,3.487792810119572e-08,2.9679036117613578e-08,4.521883667507609e-08,2.5621133659115003e-08,3.536280956950577e-08,3.921401514617173e-08,3.7613045122952826e-08,4.040775536395813e-08,4.049465829325527e-08,2.9712403204484872e-08,5.572666594844122e-08,4.468609660079892e-08
алчность,5.396855158323888e-07,6.022268621563853e-07,6.499763003375847e-07,5.825298785566702e-07,6.629679205616412e-07,6.179056413202488e-07,6.726457399963692e-07,7.006833584455308e-07,7.772751473567041e-07,6.895427304698387e-07,6.601057975785807e-07,7.510078035011247e-07,7.411982778648962e-07,7.786683795529825e-07,7.182981107689557e-07,9.676152785687009e-07,7.4832951213466e-07,7.552826559731329e-07
алчный,1.1450426029568916e-07,1.639348141679875e-07,1.3729658121519606e-07,1.5593379032452503e-07,1.6690100324012747e-07,1.5489055726902734e-07,1.7937219354280387e-07,2.0001090206278604e-07,1.9065240053350863e-07,2.26134361014374e-07,1.6856272111454018e-07,1.723039986245567e-07,1.9249030458468042e-07,1.8784146504913224e-07,2.4489625616297417e-07,2.427447327590926e-07,2.3440581742306676e-07,1.918873522299691e-07
аморальность,1.9280496132978442e-07,1.6648303358124394e-07,1.7618404513086716e-07,1.8501988563457417e-07,2.124897093835898e-07,2.0293148850214493e-07,2.0627803110073728e-07,2.774344807221496e-07,2.0654009347254032e-07,2.3059020293203503e-07,2.2042817704459594e-07,2.1508292036287457e-07,2.4669733988957887e-07,2.0968349190297886e-07,2.1789982440623135e-07,1.9789581529039424e-07,2.229066637937649e-07,2.3569724305616546e-07
аморальный,1.2292369433453132e-07,1.3845271951140603e-07,1.8253302869197796e-07,1.4381458868228947e-07,2.256254418853132e-07,1.73112979950929e-07,1.9730941858142614e-07,2.0130129030349053e-07,2.187614001059046e-07,1.59296618562621e-07,1.8270785062668438e-07,1.734923102958419e-07,2.146156248272746e-07,1.889335692339955e-07,2.0150913826455508e-07,1.6874402319899673e-07,1.9194740730199555e-07,2.1116370874096901e-07
аморфность,1.9617273494532128e-07,2.0215796325828705e-07,2.1824600082709367e-07,2.141059809446233e-07,1.8621825859099772e-07,2.443460687118204e-07,1.9033383580335794e-07,2.245283639012996e-07,2.5298106720583746e-07,2.495275737146585e-07,2.4282462618430145e-07,2.697448735489161e-07,2.5112240109592676e-07,2.0640719355924375e-07,2.2079230177496356e-07,1.48001404909337e-07,2.4413586174887314e-07,2.2605907190609287e-07
аморфный,7.350163286901079e-07,6.56588667879987e-07,7.055298283376032e-07,6.479735930042807e-07,5.733358534598665e-07,5.963700573374808e-07,7.33433012101159e-07,6.322925401036628e-07,3.825269061508152e-07,4.3333136545697926e-07,5.3869348448643e-07,3.434196855778282e-07,3.3851742387014383e-07,3.068805369821348e-07,2.5646616563790303e-07,1.771531970007345e-07,2.4678951149326167e-07,2.427068181987124e-07
ангажированность,4.967463951288664e-08,5.096419286587661e-08,3.412574045569272e-08,5.817219062009826e-08,7.726898587634423e-08,5.3838963509633686e-08,9.66616866548975e-08,1.380720391352952e-07,2.2976057323376153e-07,2.4841361323524325e-07,2.510759600227175e-07,3.3391327747267496e-07,2.8431037435439066e-07,3.210778345419385e-07,3.557744889803871e-07,2.533963368023251e-07,3.7681840581171855e-07,3.040406966192677e-07
ангажированный,5.893601606743459e-09,1.2741048216469153e-08,7.936218793247463e-09,8.88741791271741e-09,1.1590348236723003e-08,1.242437619453085e-08,1.1958146473034503e-08,2.193668002803406e-08,2.933113663061704e-08,3.898868428109381e-08,4.125661234866129e-08,5.1097050146609035e-08,4.0931844580427423e-08,5.788137968920637e-08,6.267030272510965e-08,3.9803410345484735e-08,7.164857152019977e-08,6.921963802142272e-08
анемичность,8.419430486128476e-09,1.1891645002037876e-08,1.0317084075950333e-08,1.0503311997922538e-08,1.3135727172652878e-08,1.573754282446771e-08,1.6940706615287127e-08,7.742357865936356e-09,1.7109829997252746e-08,1.0025661190127266e-08,9.430082492656311e-09,1.3071337789938298e-08,1.327519250082787e-08,5.4605076016400744e-09,1.1569902369501506e-08,1.9060786726754486e-08,7.960952785879272e-09,2.2781145858630225e-08
анемичный,1.5996917568372737e-08,1.2741048216469153e-08,1.6666058755276936e-08,2.423841216625533e-08,1.0817657880579645e-08,2.81619207953554e-08,2.2919781628161218e-08,1.29039285923227e-08,1.466556831530852e-08,2.6735097691243936e-08,2.946900856670709e-08,2.2577765435016772e-08,2.4337854398481795e-08,2.0749929774410703e-08,2.4103963269794804e-08,3.0833625430659595e-08,2.7421057424703577e-08,1.9276354734643064e-08
аномалия,2.5367744456161745e-06,2.727433638938237e-06,2.6752991288958583e-06,2.4852452042978257e-06,2.485743380020722e-06,2.482390527802636e-06,2.9317388907657005e-06,2.4982007289509056e-06,2.025070671152207e-06,1.6052197224780684e-06,1.4911317975929705e-06,1.7479943608122994e-06,1.291012495130417e-06,1.383692620038346e-06,1.2688326478382805e-06,9.580849109624978e-07,1.2587149740284076e-06,1.1057618394261226e-06
аномальность,1.3639477458582405e-07,1.376033225142237e-07,1.35709328219491e-07,1.066490185053226e-07,1.398568656441057e-07,1.6483005538248108e-07,1.544593857261134e-07,1.6517029166607244e-07,1.1121389320578601e-07,9.691472513395638e-08,1.320211566735452e-07,1.3903149920224678e-07,1.6151484771853575e-07,1.1248645392925027e-07,1.272689189590892e-07,6.559153575835808e-08,9.110867438266723e-08,1.1828672086267034e-07
аномальный,8.276300604848075e-07,8.426079602941172e-07,7.785430398143944e-07,8.11986808457732e-07,5.934257956141664e-07,7.868771945140907e-07,8.888889055924665e-07,9.097270208258124e-07,5.768457072008459e-07,4.3333136545697926e-07,5.068669111096824e-07,3.992699646460096e-07,4.2812496303668013e-07,3.9097233184293145e-07,3.924125167031889e-07,2.0686560731064674e-07,1.9194740730199555e-07,2.0503031805674254e-07
анорексичка,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1842030406560298e-09,0.0,3.9242795679683695e-09,0.0,0.0
антагонизм,1.522233105788473e-06,1.6758725678300834e-06,1.6023225271055708e-06,1.5124769561225548e-06,1.4101590295467759e-06,1.3915301906308741e-06,1.4758345514565008e-06,1.3974955663798028e-06,1.4176716831570957e-06,1.2331563539191848e-06,1.2282682746445062e-06,1.2275174867681926e-06,1.1947673783652135e-06,1.130325017584255e-06,1.1512053106343956e-06,9.793881190489628e-07,1.2295248552618432e-06,1.1890006135217845e-06
антагонист,2.441634876504395e-07,2.3953171535140427e-07,3.047507846076769e-07,2.55311277896908e-07,2.7739565666706767e-07,2.60083623970786e-07,2.9795714340252744e-07,2.6453054147168586e-07,2.8475645308390085e-07,1.9939926687584375e-07,2.3693081629971857e-07,2.7806299840449356e-07,2.765665101378545e-07,2.9705159931836533e-07,2.651435977440997e-07,2.4610841364847147e-07,2.972088850583532e-07,2.584783942438662e-07
антагонистический,2.534248721985932e-07,2.140496064839681e-07,2.54752620776344e-07,2.3592055242716015e-07,1.993539768818664e-07,1.706280983171382e-07,1.5545590770216222e-07,1.200065469220135e-07,1.2587946685016504e-07,6.795170293116826e-08,7.779818389508364e-08,9.506428000349842e-08,8.518248506561577e-08,1.1248645392925027e-07,9.255921895601205e-08,7.848559135936739e-08,8.403227269582203e-08,1.104009399455208e-07
антагонистичный,4.209715243064238e-09,5.096419286587661e-09,3.174487339663301e-09,8.079470981137149e-10,3.090759426171985e-09,4.1414587315102835e-09,6.97558544260346e-09,1.1613535910726114e-08,6.110653760771356e-09,2.227924733588793e-09,3.536281045768419e-09,4.753213822539237e-09,2.21253215748618e-09,7.644710642296104e-09,1.9283170615835843e-09,5.045502682321512e-09,1.0614603418446222e-08,7.0095835802419515e-09
антагонистка,2.525829323474227e-09,0.0,5.555352622366172e-09,4.039735657102028e-09,2.3180695141178376e-09,8.282917685065172e-10,9.965122060862086e-10,0.0,1.2221307299498108e-09,6.683774422810984e-09,2.3575206231640777e-09,1.1883034556348093e-09,5.5313305047377526e-09,2.1842030406560298e-09,1.9283170615835843e-09,3.9242795679683695e-09,2.6536508546115556e-09,5.257187574159161e-09
антигуманистический,2.104857621532119e-08,1.7837468391235234e-08,1.2697949358653204e-08,6.463576784909719e-09,1.0817657880579645e-08,1.40809603976777e-08,1.9930244121724172e-08,6.45196429616135e-09,1.2221307521542712e-08,2.5621133659115003e-08,3.536281045768419e-09,8.31812396739906e-09,1.2168927199240898e-08,8.736812162624119e-09,8.67742677712613e-09,6.166725352585445e-09,1.2383703840157523e-08,1.2266771598490323e-08
антигуманность,3.87293823678192e-08,5.5211209826211416e-08,5.317266271731569e-08,4.039735657102028e-08,4.095256400660219e-08,2.8990211120571985e-08,3.9860488243448344e-08,2.7098250754420405e-08,2.4442615043085425e-08,2.8963022202788125e-08,3.654156799370867e-08,3.6837406014456064e-08,3.540051451977888e-08,2.8394639528528387e-08,2.6032280331378388e-08,2.2424455181635494e-08,2.2998307258603745e-08,2.0152553403818274e-08
антигуманный,1.0945259987238387e-07,1.0107898162914353e-07,9.126651434598898e-08,6.30198755402489e-08,5.7179050827471656e-08,7.37179703946822e-08,8.669655926496489e-08,7.226200438026353e-08,5.0107360038964543e-08,3.898868428109381e-08,5.186545237734208e-08,4.872044101489337e-08,5.752583476237305e-08,5.897348387406964e-08,4.627960947800602e-08,3.195484765683432e-08,4.157386257475082e-08,5.52004699727604e-08
антизаконный,0.0,3.3976128577251075e-09,0.0,0.0,1.5453797130859925e-09,0.0,2.989536618258626e-09,0.0,4.888522919799243e-09,3.341887211405492e-09,4.7150412463281555e-09,4.753213822539237e-09,1.10626607874309e-09,4.3684060813120595e-09,9.641585307917921e-10,3.363668454881008e-09,5.307301709223111e-09,2.6285937870795806e-09
антинародный,3.7382272921604454e-07,4.340450345807767e-07,3.9760453773851623e-07,2.464238662014395e-07,1.6303755501212436e-07,1.3915301622091647e-07,1.943198810749891e-07,1.8065500739794516e-07,1.6865404006694007e-07,1.258777473367445e-07,1.6620519716070703e-07,1.651741854402644e-07,1.8142763735795597e-07,1.5289421639863576e-07,2.0440160142243258e-07,1.1212227946089115e-07,1.8221734876533446e-07,1.620966258997214e-07
антиобщественный,1.305011778640619e-07,1.2571167928854265e-07,1.3015397826166009e-07,1.3977485480154428e-07,1.5067452352468536e-07,9.773842890581363e-08,1.0563029206878127e-07,9.677946621877709e-08,1.2221306633364293e-07,9.914265319821425e-08,1.3909371432418993e-07,1.0100579572736024e-07,1.1173287361998518e-07,9.938123923802777e-08,1.3112556018768373e-07,1.0147066120680392e-07,9.906963072126018e-08,1.5508703654631972e-07
антипатичность,0.0,8.494032144312769e-10,7.936218349158253e-10,0.0,3.090759426171985e-09,8.282917685065172e-10,1.9930244121724172e-09,0.0,3.66639207882713e-09,3.341887211405492e-09,1.1787603115820389e-09,3.564910366904428e-09,2.21253215748618e-09,6.552609121968089e-09,1.9283170615835843e-09,2.8030568977044368e-09,8.845502663668015e-10,8.761979475302439e-10
антипатичный,2.525829323474227e-09,1.10422417876066e-08,1.5078814641356075e-08,8.88741791271741e-09,1.85445561129427e-08,1.573754282446771e-08,1.395117088520692e-08,1.0323143229129528e-08,7.33278415765426e-09,1.2253585701671454e-08,2.0038925185872358e-08,4.753213822539237e-09,2.8762917381186526e-08,1.2013116723608164e-08,1.0605743838709714e-08,1.5697118271873478e-08,1.5921905571758543e-08,1.0514375148318322e-08
антисоциальный,2.694217826615386e-08,2.123508124896034e-08,2.4602277548524398e-08,3.3125832743508e-08,3.8634492938172116e-08,2.650533659220855e-08,5.181863471648285e-08,4.77445389890363e-08,4.521883667507609e-08,5.012830683881475e-08,5.186545237734208e-08,3.80257105803139e-08,4.6463174641075966e-08,3.057884256918442e-08,5.495703447877531e-08,5.381869527809613e-08,4.511206341817342e-08,4.731468905561087e-08
античеловеческий,1.6838860972256953e-08,8.494032144312769e-09,1.2697949358653204e-08,1.0503311997922538e-08,2.8589525413735828e-08,1.9879003332334833e-08,1.2954658679120712e-08,1.6775107525290878e-08,2.0776221631990666e-08,1.670943561293825e-08,1.7681404784752885e-08,1.3071337789938298e-08,1.6593991958302468e-08,9.828913682952134e-09,2.5068121800586596e-08,2.3545679184167057e-08,2.1229206836892445e-08,1.2266771598490323e-08
античеловечный,9.261373890012692e-09,2.5482096432938306e-09,5.555352622366172e-09,4.847682699704592e-09,2.3180695141178376e-09,2.484875416541854e-09,5.979073236517252e-09,0.0,2.4442614598996215e-09,2.227924733588793e-09,7.072562091536838e-09,1.0694731322757889e-08,2.21253215748618e-09,6.552609121968089e-09,3.8566341231671686e-09,7.287948022849378e-09,4.422751498367461e-09,4.380989793162371e-09
апатический,6.735544566538465e-09,6.795225715450215e-09,8.729839962029473e-09,4.039735657102028e-09,7.726898232363055e-09,7.454626249625562e-09,8.968609854775877e-09,5.161571614564764e-09,4.888522919799243e-09,1.113962344589936e-08,2.3575206231640777e-09,4.753213822539237e-09,1.1062661009475505e-08,1.0921015203280149e-08,4.820792653958961e-09,1.0651616477730386e-08,5.307301709223111e-09,1.7523958950604879e-09
